,mac,datetime,kwhh
1078286,MAC004684,2012-11-03 04:00:00,0.105
1078287,MAC004684,2012-11-03 04:30:00,0.097
1078288,MAC004684,2012-11-03 05:00:00,0.045
1078289,MAC004684,2012-11-03 05:30:00,0.022
1078290,MAC004684,2012-11-03 06:00:00,0.021
1078291,MAC004684,2012-11-03 06:30:00,0.026
1078292,MAC004684,2012-11-03 07:00:00,0.086
1078293,MAC004684,2012-11-03 07:30:00,0.063
1078294,MAC004684,2012-11-03 08:00:00,0.052
1078295,MAC004684,2012-11-03 08:30:00,0.021
1078296,MAC004684,2012-11-03 09:00:00,0.022
1078297,MAC004684,2012-11-03 09:30:00,0.034
1078298,MAC004684,2012-11-03 10:00:00,0.057
1078299,MAC004684,2012-11-03 10:30:00,0.064
1078300,MAC004684,2012-11-03 11:00:00,0.197
1078301,MAC004684,2012-11-03 11:30:00,0.073
1078302,MAC004684,2012-11-03 12:00:00,0.032
1078303,MAC004684,2012-11-03 12:30:00,0.022
1078304,MAC004684,2012-11-03 13:00:00,0.092
1078305,MAC004684,2012-11-03 13:30:00,0.022
1078306,MAC004684,2012-11-03 14:00:00,0.053
1078307,MAC004684,2012-11-03 14:30:00,0.063
1078308,MAC004684,2012-11-03 15:00:00,0.045
1078309,MAC004684,2012-11-03 15:30:00,0.022
1078310,MAC004684,2012-11-03 16:00:00,0.123
1078311,MAC004684,2012-11-03 16:30:00,0.169
1078312,MAC004684,2012-11-03 17:00:00,0.559
1078313,MAC004684,2012-11-03 17:30:00,1.319
1078314,MAC004684,2012-11-03 18:00:00,0.273
1078315,MAC004684,2012-11-03 18:30:00,0.11
1078316,MAC004684,2012-11-03 19:00:00,0.099
1078317,MAC004684,2012-11-03 19:30:00,0.077
1078318,MAC004684,2012-11-03 20:00:00,0.117
1078319,MAC004684,2012-11-03 20:30:00,0.109
1078320,MAC004684,2012-11-03 21:00:00,0.091
1078321,MAC004684,2012-11-03 21:30:00,0.109
1078322,MAC004684,2012-11-03 22:00:00,0.072
1078323,MAC004684,2012-11-03 22:30:00,0.045
1078324,MAC004684,2012-11-03 23:00:00,0.061
1078325,MAC004684,2012-11-03 23:30:00,0.034
1078326,MAC004684,2012-11-04 00:00:00,0.072
1078327,MAC004684,2012-11-04 00:30:00,0.071
1078328,MAC004684,2012-11-04 01:00:00,0.07
1078329,MAC004684,2012-11-04 01:30:00,0.07
1078330,MAC004684,2012-11-04 02:00:00,0.043
1078331,MAC004684,2012-11-04 02:30:00,0.031
1078332,MAC004684,2012-11-04 03:00:00,0.029
1078333,MAC004684,2012-11-04 03:30:00,0.03
1078334,MAC004684,2012-11-04 04:00:00,0.054
1078335,MAC004684,2012-11-04 04:30:00,0.07
1078336,MAC004684,2012-11-04 05:00:00,0.093
1078337,MAC004684,2012-11-04 05:30:00,0.07
1078338,MAC004684,2012-11-04 06:00:00,0.03
1078339,MAC004684,2012-11-04 06:30:00,0.021
1078340,MAC004684,2012-11-04 07:00:00,0.022
1078341,MAC004684,2012-11-04 07:30:00,0.022
1078342,MAC004684,2012-11-04 08:00:00,0.053
1078343,MAC004684,2012-11-04 08:30:00,0.064
1078344,MAC004684,2012-11-04 09:00:00,0.061
1078345,MAC004684,2012-11-04 09:30:00,0.059
1078346,MAC004684,2012-11-04 10:00:00,0.035
1078347,MAC004684,2012-11-04 10:30:00,0.094
1078348,MAC004684,2012-11-04 11:00:00,0.022
1078349,MAC004684,2012-11-04 11:30:00,0.043
1078350,MAC004684,2012-11-04 12:00:00,0.069
1078351,MAC004684,2012-11-04 12:30:00,0.065
1078352,MAC004684,2012-11-04 13:00:00,0.069
1078353,MAC004684,2012-11-04 13:30:00,0.219
1078354,MAC004684,2012-11-04 14:00:00,0.187
1078355,MAC004684,2012-11-04 14:30:00,0.101
1078356,MAC004684,2012-11-04 15:00:00,0.08
1078357,MAC004684,2012-11-04 15:30:00,0.026
1078358,MAC004684,2012-11-04 16:00:00,0.019
1078359,MAC004684,2012-11-04 16:30:00,0.019
1078360,MAC004684,2012-11-04 17:00:00,0.053
1078361,MAC004684,2012-11-04 17:30:00,0.06
1078362,MAC004684,2012-11-04 18:00:00,0.058
1078363,MAC004684,2012-11-04 18:30:00,0.024
1078364,MAC004684,2012-11-04 19:00:00,0.019
1078365,MAC004684,2012-11-04 19:30:00,0.02
1078366,MAC004684,2012-11-04 20:00:00,0.05
1078367,MAC004684,2012-11-04 20:30:00,0.06
1078368,MAC004684,2012-11-04 21:00:00,0.198
1078369,MAC004684,2012-11-04 21:30:00,0.189
1078370,MAC004684,2012-11-04 22:00:00,0.076
1078371,MAC004684,2012-11-04 22:30:00,0.06
1078372,MAC004684,2012-11-04 23:00:00,0.057
1078373,MAC004684,2012-11-04 23:30:00,0.073
1078374,MAC004684,2012-11-05 00:00:00,0.068
1078375,MAC004684,2012-11-05 00:30:00,0.057
1078376,MAC004684,2012-11-05 01:00:00,0.03
1078377,MAC004684,2012-11-05 01:30:00,0.03
1078378,MAC004684,2012-11-05 02:00:00,0.029
1078379,MAC004684,2012-11-05 02:30:00,0.064
1078380,MAC004684,2012-11-05 03:00:00,0.061
1078381,MAC004684,2012-11-05 03:30:00,0.056
1078382,MAC004684,2012-11-05 04:00:00,0.031
1078383,MAC004684,2012-11-05 04:30:00,0.039
1078384,MAC004684,2012-11-05 05:00:00,0.041
1078385,MAC004684,2012-11-05 05:30:00,0.07
1078386,MAC004684,2012-11-05 06:00:00,0.067
1078387,MAC004684,2012-11-05 06:30:00,0.067
1078388,MAC004684,2012-11-05 07:00:00,0.022
1078389,MAC004684,2012-11-05 07:30:00,0.022
1078390,MAC004684,2012-11-05 08:00:00,0.022
1078391,MAC004684,2012-11-05 08:30:00,0.08
1078392,MAC004684,2012-11-05 09:00:00,0.256
1078393,MAC004684,2012-11-05 09:30:00,0.103
1078394,MAC004684,2012-11-05 10:00:00,0.073
1078395,MAC004684,2012-11-05 10:30:00,0.076
1078396,MAC004684,2012-11-05 11:00:00,0.022
1078397,MAC004684,2012-11-05 11:30:00,0.065
1078398,MAC004684,2012-11-05 12:00:00,0.063
1078399,MAC004684,2012-11-05 12:30:00,0.062
1078400,MAC004684,2012-11-05 13:00:00,0.056
1078401,MAC004684,2012-11-05 13:30:00,0.144
1078402,MAC004684,2012-11-05 14:00:00,0.041
1078403,MAC004684,2012-11-05 14:30:00,0.052
1078404,MAC004684,2012-11-05 15:00:00,0.097
1078405,MAC004684,2012-11-05 15:30:00,0.286
1078406,MAC004684,2012-11-05 16:00:00,0.097
1078407,MAC004684,2012-11-05 16:30:00,0.082
1078408,MAC004684,2012-11-05 17:00:00,0.131
1078409,MAC004684,2012-11-05 17:30:00,0.563
1078410,MAC004684,2012-11-05 18:00:00,0.571
1078411,MAC004684,2012-11-05 18:30:00,0.17
1078412,MAC004684,2012-11-05 19:00:00,0.099
1078413,MAC004684,2012-11-05 19:30:00,0.134
1078414,MAC004684,2012-11-05 20:00:00,0.103
1078415,MAC004684,2012-11-05 20:30:00,0.112
1078416,MAC004684,2012-11-05 21:00:00,0.096
1078417,MAC004684,2012-11-05 21:30:00,0.072
1078418,MAC004684,2012-11-05 22:00:00,0.068
1078419,MAC004684,2012-11-05 22:30:00,0.067
1078420,MAC004684,2012-11-05 23:00:00,0.034
1078421,MAC004684,2012-11-05 23:30:00,0.028
1078422,MAC004684,2012-11-06 00:00:00,0.028
1078423,MAC004684,2012-11-06 00:30:00,0.027
1078424,MAC004684,2012-11-06 01:00:00,0.028
1078425,MAC004684,2012-11-06 01:30:00,0.056
1078426,MAC004684,2012-11-06 02:00:00,0.073
1078427,MAC004684,2012-11-06 02:30:00,0.082
1078428,MAC004684,2012-11-06 03:00:00,0.078
1078429,MAC004684,2012-11-06 03:30:00,0.075
1078430,MAC004684,2012-11-06 04:00:00,0.058
1078431,MAC004684,2012-11-06 04:30:00,0.028
1078432,MAC004684,2012-11-06 05:00:00,0.028
1078433,MAC004684,2012-11-06 05:30:00,0.028
1078434,MAC004684,2012-11-06 06:00:00,0.026
1078435,MAC004684,2012-11-06 06:30:00,0.057
1078436,MAC004684,2012-11-06 07:00:00,0.072
1078437,MAC004684,2012-11-06 07:30:00,0.074
1078438,MAC004684,2012-11-06 08:00:00,0.07
1078439,MAC004684,2012-11-06 08:30:00,0.15
1078440,MAC004684,2012-11-06 09:00:00,0.191
1078441,MAC004684,2012-11-06 09:30:00,0.075
1078442,MAC004684,2012-11-06 10:00:00,0.053
1078443,MAC004684,2012-11-06 10:30:00,0.095
1078444,MAC004684,2012-11-06 11:00:00,0.058
1078445,MAC004684,2012-11-06 11:30:00,0.067
1078446,MAC004684,2012-11-06 12:00:00,0.167
1078447,MAC004684,2012-11-06 12:30:00,1.119
1078448,MAC004684,2012-11-06 13:00:00,0.144
1078449,MAC004684,2012-11-06 13:30:00,0.212
1078450,MAC004684,2012-11-06 14:00:00,0.098
1078451,MAC004684,2012-11-06 14:30:00,0.096
1078452,MAC004684,2012-11-06 15:00:00,0.052
1078453,MAC004684,2012-11-06 15:30:00,0.05
1078454,MAC004684,2012-11-06 16:00:00,0.054
1078455,MAC004684,2012-11-06 16:30:00,0.074
1078456,MAC004684,2012-11-06 17:00:00,0.117
1078457,MAC004684,2012-11-06 17:30:00,0.103
1078458,MAC004684,2012-11-06 18:00:00,0.12
1078459,MAC004684,2012-11-06 18:30:00,0.065
1078460,MAC004684,2012-11-06 19:00:00,0.057
1078461,MAC004684,2012-11-06 19:30:00,0.071
1078462,MAC004684,2012-11-06 20:00:00,0.071
1078463,MAC004684,2012-11-06 20:30:00,0.098
1078464,MAC004684,2012-11-06 21:00:00,0.084
1078465,MAC004684,2012-11-06 21:30:00,0.054
1078466,MAC004684,2012-11-06 22:00:00,0.122
1078467,MAC004684,2012-11-06 22:30:00,0.095
1078468,MAC004684,2012-11-06 23:00:00,0.085
1078469,MAC004684,2012-11-06 23:30:00,0.119
1078470,MAC004684,2012-11-07 00:00:00,0.069
1078471,MAC004684,2012-11-07 00:30:00,0.024
1078472,MAC004684,2012-11-07 01:00:00,0.029
1078473,MAC004684,2012-11-07 01:30:00,0.03
1078474,MAC004684,2012-11-07 02:00:00,0.069
1078475,MAC004684,2012-11-07 02:30:00,0.07
1078476,MAC004684,2012-11-07 03:00:00,0.072
1078477,MAC004684,2012-11-07 03:30:00,0.035
1078478,MAC004684,2012-11-07 04:00:00,0.029
1078479,MAC004684,2012-11-07 04:30:00,0.029
1078480,MAC004684,2012-11-07 05:00:00,0.058
1078481,MAC004684,2012-11-07 05:30:00,0.069
1078482,MAC004684,2012-11-07 06:00:00,0.073
1078483,MAC004684,2012-11-07 06:30:00,0.074
1078484,MAC004684,2012-11-07 07:00:00,0.049
1078485,MAC004684,2012-11-07 07:30:00,0.048
1078486,MAC004684,2012-11-07 08:00:00,0.069
1078487,MAC004684,2012-11-07 08:30:00,0.09
1078488,MAC004684,2012-11-07 09:00:00,0.131
1078489,MAC004684,2012-11-07 09:30:00,0.06
1078490,MAC004684,2012-11-07 10:00:00,0.021
1078491,MAC004684,2012-11-07 10:30:00,0.021
1078492,MAC004684,2012-11-07 11:00:00,0.026
1078493,MAC004684,2012-11-07 11:30:00,0.064
1078494,MAC004684,2012-11-07 12:00:00,0.121
1078495,MAC004684,2012-11-07 12:30:00,0.026
1078496,MAC004684,2012-11-07 13:00:00,0.021
1078497,MAC004684,2012-11-07 13:30:00,0.021
1078498,MAC004684,2012-11-07 14:00:00,0.032
1078499,MAC004684,2012-11-07 14:30:00,0.18
1078500,MAC004684,2012-11-07 15:00:00,0.1
1078501,MAC004684,2012-11-07 15:30:00,0.06
1078502,MAC004684,2012-11-07 16:00:00,0.626
1078503,MAC004684,2012-11-07 16:30:00,0.219
1078504,MAC004684,2012-11-07 17:00:00,0.102
1078505,MAC004684,2012-11-07 17:30:00,0.13
1078506,MAC004684,2012-11-07 18:00:00,0.2
1078507,MAC004684,2012-11-07 18:30:00,0.106
1078508,MAC004684,2012-11-07 19:00:00,0.05
1078509,MAC004684,2012-11-07 19:30:00,0.053
1078510,MAC004684,2012-11-07 20:00:00,0.074
1078511,MAC004684,2012-11-07 20:30:00,0.071
1078512,MAC004684,2012-11-07 21:00:00,0.038
1078513,MAC004684,2012-11-07 21:30:00,0.032
1078514,MAC004684,2012-11-07 22:00:00,0.064
1078515,MAC004684,2012-11-07 22:30:00,0.167
1078516,MAC004684,2012-11-07 23:00:00,0.1
1078517,MAC004684,2012-11-07 23:30:00,0.056
1078518,MAC004684,2012-11-08 00:00:00,0.029
1078519,MAC004684,2012-11-08 00:30:00,0.03
1078520,MAC004684,2012-11-08 01:00:00,0.039
1078521,MAC004684,2012-11-08 01:30:00,0.072
1078522,MAC004684,2012-11-08 02:00:00,0.07
1078523,MAC004684,2012-11-08 02:30:00,0.047
1078524,MAC004684,2012-11-08 03:00:00,0.029
1078525,MAC004684,2012-11-08 03:30:00,0.038
1078526,MAC004684,2012-11-08 04:00:00,0.056
1078527,MAC004684,2012-11-08 04:30:00,0.081
1078528,MAC004684,2012-11-08 05:00:00,0.067
1078529,MAC004684,2012-11-08 05:30:00,0.033
1078530,MAC004684,2012-11-08 06:00:00,0.022
1078531,MAC004684,2012-11-08 06:30:00,0.021
1078532,MAC004684,2012-11-08 07:00:00,0.047
1078533,MAC004684,2012-11-08 07:30:00,0.064
1078534,MAC004684,2012-11-08 08:00:00,0.061
1078535,MAC004684,2012-11-08 08:30:00,0.025
1078536,MAC004684,2012-11-08 09:00:00,0.139
1078537,MAC004684,2012-11-08 09:30:00,0.054
1078538,MAC004684,2012-11-08 10:00:00,0.089
1078539,MAC004684,2012-11-08 10:30:00,0.141
1078540,MAC004684,2012-11-08 11:00:00,0.059
1078541,MAC004684,2012-11-08 11:30:00,0.034
1078542,MAC004684,2012-11-08 12:00:00,0.021
1078543,MAC004684,2012-11-08 12:30:00,0.095
1078544,MAC004684,2012-11-08 13:00:00,0.088
1078545,MAC004684,2012-11-08 13:30:00,0.109
1078546,MAC004684,2012-11-08 14:00:00,0.742
1078547,MAC004684,2012-11-08 14:30:00,0.683
1078548,MAC004684,2012-11-08 15:00:00,0.119
1078549,MAC004684,2012-11-08 15:30:00,0.059
1078550,MAC004684,2012-11-08 16:00:00,0.051
1078551,MAC004684,2012-11-08 16:30:00,0.043
1078552,MAC004684,2012-11-08 17:00:00,0.093
1078553,MAC004684,2012-11-08 17:30:00,0.189
1078554,MAC004684,2012-11-08 18:00:00,0.29
1078555,MAC004684,2012-11-08 18:30:00,0.271
1078556,MAC004684,2012-11-08 19:00:00,0.092
1078557,MAC004684,2012-11-08 19:30:00,0.058
1078558,MAC004684,2012-11-08 20:00:00,0.068
1078559,MAC004684,2012-11-08 20:30:00,0.046
1078560,MAC004684,2012-11-08 21:00:00,0.058
1078561,MAC004684,2012-11-08 21:30:00,0.075
1078562,MAC004684,2012-11-08 22:00:00,0.069
1078563,MAC004684,2012-11-08 22:30:00,0.072
1078564,MAC004684,2012-11-08 23:00:00,0.069
1078565,MAC004684,2012-11-08 23:30:00,0.036
1078566,MAC004684,2012-11-09 00:00:00,0.022
1078567,MAC004684,2012-11-09 00:30:00,0.022
1078568,MAC004684,2012-11-09 01:00:00,0.021
1078569,MAC004684,2012-11-09 01:30:00,0.059
1078570,MAC004684,2012-11-09 02:00:00,0.064
1078571,MAC004684,2012-11-09 02:30:00,0.062
1078572,MAC004684,2012-11-09 03:00:00,0.05
1078573,MAC004684,2012-11-09 03:30:00,0.032
1078574,MAC004684,2012-11-09 04:00:00,0.04
1078575,MAC004684,2012-11-09 04:30:00,0.04
1078576,MAC004684,2012-11-09 05:00:00,0.084
1078577,MAC004684,2012-11-09 05:30:00,0.069
1078578,MAC004684,2012-11-09 06:00:00,0.06
1078579,MAC004684,2012-11-09 06:30:00,0.034
1078580,MAC004684,2012-11-09 07:00:00,0.021
1078581,MAC004684,2012-11-09 07:30:00,0.022
1078582,MAC004684,2012-11-09 08:00:00,0.032
1078583,MAC004684,2012-11-09 08:30:00,0.065
1078584,MAC004684,2012-11-09 09:00:00,0.062
1078585,MAC004684,2012-11-09 09:30:00,0.061
1078586,MAC004684,2012-11-09 10:00:00,0.031
1078587,MAC004684,2012-11-09 10:30:00,0.12
1078588,MAC004684,2012-11-09 11:00:00,0.035
1078589,MAC004684,2012-11-09 11:30:00,0.063
1078590,MAC004684,2012-11-09 12:00:00,0.063
1078591,MAC004684,2012-11-09 12:30:00,0.104
1078592,MAC004684,2012-11-09 13:00:00,0.033
1078593,MAC004684,2012-11-09 13:30:00,0.03
1078594,MAC004684,2012-11-09 14:00:00,0.032
1078595,MAC004684,2012-11-09 14:30:00,0.143
1078596,MAC004684,2012-11-09 15:00:00,0.123
1078597,MAC004684,2012-11-09 15:30:00,0.062
1078598,MAC004684,2012-11-09 16:00:00,0.067
1078599,MAC004684,2012-11-09 16:30:00,0.095
1078600,MAC004684,2012-11-09 17:00:00,0.082
1078601,MAC004684,2012-11-09 17:30:00,0.76
1078602,MAC004684,2012-11-09 18:00:00,0.78
1078603,MAC004684,2012-11-09 18:30:00,0.136
1078604,MAC004684,2012-11-09 19:00:00,0.137
1078605,MAC004684,2012-11-09 19:30:00,0.121
1078606,MAC004684,2012-11-09 20:00:00,0.088
1078607,MAC004684,2012-11-09 20:30:00,0.078
1078608,MAC004684,2012-11-09 21:00:00,0.186
1078609,MAC004684,2012-11-09 21:30:00,0.08
1078610,MAC004684,2012-11-09 22:00:00,0.068
1078611,MAC004684,2012-11-09 22:30:00,0.086
1078612,MAC004684,2012-11-09 23:00:00,0.026
1078613,MAC004684,2012-11-09 23:30:00,0.021
1078614,MAC004684,2012-11-10 00:00:00,0.056
1078615,MAC004684,2012-11-10 00:30:00,0.067
1078616,MAC004684,2012-11-10 01:00:00,0.066
1078617,MAC004684,2012-11-10 01:30:00,0.065
1078618,MAC004684,2012-11-10 02:00:00,0.034
1078619,MAC004684,2012-11-10 02:30:00,0.03
1078620,MAC004684,2012-11-10 03:00:00,0.036
1078621,MAC004684,2012-11-10 03:30:00,0.079
1078622,MAC004684,2012-11-10 04:00:00,0.076
1078623,MAC004684,2012-11-10 04:30:00,0.066
1078624,MAC004684,2012-11-10 05:00:00,0.052
1078625,MAC004684,2012-11-10 05:30:00,0.027
1078626,MAC004684,2012-11-10 06:00:00,0.027
1078627,MAC004684,2012-11-10 06:30:00,0.039
1078628,MAC004684,2012-11-10 07:00:00,0.07
1078629,MAC004684,2012-11-10 07:30:00,0.085
1078630,MAC004684,2012-11-10 08:00:00,0.063
1078631,MAC004684,2012-11-10 08:30:00,0.034
1078632,MAC004684,2012-11-10 09:00:00,0.019
1078633,MAC004684,2012-11-10 09:30:00,0.021
1078634,MAC004684,2012-11-10 10:00:00,0.152
1078635,MAC004684,2012-11-10 10:30:00,0.072
1078636,MAC004684,2012-11-10 11:00:00,0.058
1078637,MAC004684,2012-11-10 11:30:00,0.047
1078638,MAC004684,2012-11-10 12:00:00,0.021
1078639,MAC004684,2012-11-10 12:30:00,0.022
1078640,MAC004684,2012-11-10 13:00:00,0.064
1078641,MAC004684,2012-11-10 13:30:00,0.061
1078642,MAC004684,2012-11-10 14:00:00,0.382
1078643,MAC004684,2012-11-10 14:30:00,0.468
1078644,MAC004684,2012-11-10 15:00:00,0.377
1078645,MAC004684,2012-11-10 15:30:00,0.099
1078646,MAC004684,2012-11-10 16:00:00,0.067
1078647,MAC004684,2012-11-10 16:30:00,0.066
1078648,MAC004684,2012-11-10 17:00:00,0.101
1078649,MAC004684,2012-11-10 17:30:00,0.39
1078650,MAC004684,2012-11-10 18:00:00,0.213
1078651,MAC004684,2012-11-10 18:30:00,0.125
1078652,MAC004684,2012-11-10 19:00:00,0.175
1078653,MAC004684,2012-11-10 19:30:00,0.133
1078654,MAC004684,2012-11-10 20:00:00,0.153
1078655,MAC004684,2012-11-10 20:30:00,0.137
1078656,MAC004684,2012-11-10 21:00:00,0.219
1078657,MAC004684,2012-11-10 21:30:00,0.127
1078658,MAC004684,2012-11-10 22:00:00,0.137
1078659,MAC004684,2012-11-10 22:30:00,0.14
1078660,MAC004684,2012-11-10 23:00:00,0.082
1078661,MAC004684,2012-11-10 23:30:00,0.073
1078662,MAC004684,2012-11-11 00:00:00,0.07
1078663,MAC004684,2012-11-11 00:30:00,0.07
1078664,MAC004684,2012-11-11 01:00:00,0.069
1078665,MAC004684,2012-11-11 01:30:00,0.07
1078666,MAC004684,2012-11-11 02:00:00,0.069
1078667,MAC004684,2012-11-11 02:30:00,0.07
1078668,MAC004684,2012-11-11 03:00:00,0.069
1078669,MAC004684,2012-11-11 03:30:00,0.069
1078670,MAC004684,2012-11-11 04:00:00,0.068
1078671,MAC004684,2012-11-11 04:30:00,0.078
1078672,MAC004684,2012-11-11 05:00:00,0.077
1078673,MAC004684,2012-11-11 05:30:00,0.08
1078674,MAC004684,2012-11-11 06:00:00,0.069
1078675,MAC004684,2012-11-11 06:30:00,0.059
1078676,MAC004684,2012-11-11 07:00:00,0.059
1078677,MAC004684,2012-11-11 07:30:00,0.055
1078678,MAC004684,2012-11-11 08:00:00,0.043
1078679,MAC004684,2012-11-11 08:30:00,0.019
1078680,MAC004684,2012-11-11 09:00:00,0.019
1078681,MAC004684,2012-11-11 09:30:00,0.019
1078682,MAC004684,2012-11-11 10:00:00,0.058
1078683,MAC004684,2012-11-11 10:30:00,0.062
1078684,MAC004684,2012-11-11 11:00:00,0.122
1078685,MAC004684,2012-11-11 11:30:00,0.062
1078686,MAC004684,2012-11-11 12:00:00,0.031
1078687,MAC004684,2012-11-11 12:30:00,0.024
1078688,MAC004684,2012-11-11 13:00:00,0.023
1078689,MAC004684,2012-11-11 13:30:00,0.033
1078690,MAC004684,2012-11-11 14:00:00,0.077
1078691,MAC004684,2012-11-11 14:30:00,0.064
1078692,MAC004684,2012-11-11 15:00:00,0.06
1078693,MAC004684,2012-11-11 15:30:00,0.06
1078694,MAC004684,2012-11-11 16:00:00,0.054
1078695,MAC004684,2012-11-11 16:30:00,0.019
1078696,MAC004684,2012-11-11 17:00:00,0.047
1078697,MAC004684,2012-11-11 17:30:00,0.093
1078698,MAC004684,2012-11-11 18:00:00,0.097
1078699,MAC004684,2012-11-11 18:30:00,0.089
1078700,MAC004684,2012-11-11 19:00:00,0.06
1078701,MAC004684,2012-11-11 19:30:00,0.06
1078702,MAC004684,2012-11-11 20:00:00,0.058
1078703,MAC004684,2012-11-11 20:30:00,0.04
1078704,MAC004684,2012-11-11 21:00:00,0.335
1078705,MAC004684,2012-11-11 21:30:00,0.071
1078706,MAC004684,2012-11-11 22:00:00,0.089
1078707,MAC004684,2012-11-11 22:30:00,0.072
1078708,MAC004684,2012-11-11 23:00:00,0.07
1078709,MAC004684,2012-11-11 23:30:00,0.04
1078710,MAC004684,2012-11-12 00:00:00,0.03
1078711,MAC004684,2012-11-12 00:30:00,0.03
1078712,MAC004684,2012-11-12 01:00:00,0.03
1078713,MAC004684,2012-11-12 01:30:00,0.074
1078714,MAC004684,2012-11-12 02:00:00,0.071
1078715,MAC004684,2012-11-12 02:30:00,0.069
1078716,MAC004684,2012-11-12 03:00:00,0.073
1078717,MAC004684,2012-11-12 03:30:00,0.063
1078718,MAC004684,2012-11-12 04:00:00,0.049
1078719,MAC004684,2012-11-12 04:30:00,0.044
1078720,MAC004684,2012-11-12 05:00:00,0.071
1078721,MAC004684,2012-11-12 05:30:00,0.073
1078722,MAC004684,2012-11-12 06:00:00,0.071
1078723,MAC004684,2012-11-12 06:30:00,0.062
1078724,MAC004684,2012-11-12 07:00:00,0.032
1078725,MAC004684,2012-11-12 07:30:00,0.033
1078726,MAC004684,2012-11-12 08:00:00,0.032
1078727,MAC004684,2012-11-12 08:30:00,0.044
1078728,MAC004684,2012-11-12 09:00:00,0.088
1078729,MAC004684,2012-11-12 09:30:00,0.072
1078730,MAC004684,2012-11-12 10:00:00,0.139
1078731,MAC004684,2012-11-12 10:30:00,0.081
1078732,MAC004684,2012-11-12 11:00:00,0.041
1078733,MAC004684,2012-11-12 11:30:00,0.067
1078734,MAC004684,2012-11-12 12:00:00,0.027
1078735,MAC004684,2012-11-12 12:30:00,0.056
1078736,MAC004684,2012-11-12 13:00:00,0.064
1078737,MAC004684,2012-11-12 13:30:00,0.062
1078738,MAC004684,2012-11-12 14:00:00,0.08
1078739,MAC004684,2012-11-12 14:30:00,1.034
1078740,MAC004684,2012-11-12 15:00:00,0.143
1078741,MAC004684,2012-11-12 15:30:00,0.07
1078742,MAC004684,2012-11-12 16:00:00,0.054
1078743,MAC004684,2012-11-12 16:30:00,0.05
1078744,MAC004684,2012-11-12 17:00:00,0.078
1078745,MAC004684,2012-11-12 17:30:00,0.082
1078746,MAC004684,2012-11-12 18:00:00,0.082
1078747,MAC004684,2012-11-12 18:30:00,0.083
1078748,MAC004684,2012-11-12 19:00:00,0.054
1078749,MAC004684,2012-11-12 19:30:00,0.065
1078750,MAC004684,2012-11-12 20:00:00,0.068
1078751,MAC004684,2012-11-12 20:30:00,0.168
1078752,MAC004684,2012-11-12 21:00:00,0.113
1078753,MAC004684,2012-11-12 21:30:00,0.094
1078754,MAC004684,2012-11-12 22:00:00,0.118
1078755,MAC004684,2012-11-12 22:30:00,0.11
1078756,MAC004684,2012-11-12 23:00:00,0.037
1078757,MAC004684,2012-11-12 23:30:00,0.046
1078758,MAC004684,2012-11-13 00:00:00,0.071
1078759,MAC004684,2012-11-13 00:30:00,0.07
1078760,MAC004684,2012-11-13 01:00:00,0.069
1078761,MAC004684,2012-11-13 01:30:00,0.065
1078762,MAC004684,2012-11-13 02:00:00,0.032
1078763,MAC004684,2012-11-13 02:30:00,0.03
1078764,MAC004684,2012-11-13 03:00:00,0.03
1078765,MAC004684,2012-11-13 03:30:00,0.061
1078766,MAC004684,2012-11-13 04:00:00,0.071
1078767,MAC004684,2012-11-13 04:30:00,0.072
1078768,MAC004684,2012-11-13 05:00:00,0.06
1078769,MAC004684,2012-11-13 05:30:00,0.022
1078770,MAC004684,2012-11-13 06:00:00,0.022
1078771,MAC004684,2012-11-13 06:30:00,0.021
1078772,MAC004684,2012-11-13 07:00:00,0.05
1078773,MAC004684,2012-11-13 07:30:00,0.07
1078774,MAC004684,2012-11-13 08:00:00,0.082
1078775,MAC004684,2012-11-13 08:30:00,0.157
1078776,MAC004684,2012-11-13 09:00:00,0.033
1078777,MAC004684,2012-11-13 09:30:00,0.019
1078778,MAC004684,2012-11-13 10:00:00,0.019
1078779,MAC004684,2012-11-13 10:30:00,0.047
1078780,MAC004684,2012-11-13 11:00:00,0.062
1078781,MAC004684,2012-11-13 11:30:00,0.059
1078782,MAC004684,2012-11-13 12:00:00,0.059
1078783,MAC004684,2012-11-13 12:30:00,0.085
1078784,MAC004684,2012-11-13 13:00:00,0.058
1078785,MAC004684,2012-11-13 13:30:00,0.071
1078786,MAC004684,2012-11-13 14:00:00,1.135
1078787,MAC004684,2012-11-13 14:30:00,0.878
1078788,MAC004684,2012-11-13 15:00:00,0.339
1078789,MAC004684,2012-11-13 15:30:00,0.187
1078790,MAC004684,2012-11-13 16:00:00,0.068
1078791,MAC004684,2012-11-13 16:30:00,0.237
1078792,MAC004684,2012-11-13 17:00:00,0.151
1078793,MAC004684,2012-11-13 17:30:00,0.126
1078794,MAC004684,2012-11-13 18:00:00,0.109
1078795,MAC004684,2012-11-13 18:30:00,0.114
1078796,MAC004684,2012-11-13 19:00:00,0.087
1078797,MAC004684,2012-11-13 19:30:00,0.043
1078798,MAC004684,2012-11-13 20:00:00,0.095
1078799,MAC004684,2012-11-13 20:30:00,0.297
1078800,MAC004684,2012-11-13 21:00:00,0.129
1078801,MAC004684,2012-11-13 21:30:00,0.099
1078802,MAC004684,2012-11-13 22:00:00,0.115
1078803,MAC004684,2012-11-13 22:30:00,0.067
