,mac,datetime,kwhh
565627,MAC004179,2012-07-12 01:30:00,1.701
565628,MAC004179,2012-07-12 02:00:00,1.66
565629,MAC004179,2012-07-12 02:30:00,1.36
565630,MAC004179,2012-07-12 03:00:00,1.707
565631,MAC004179,2012-07-12 03:30:00,1.715
565632,MAC004179,2012-07-12 04:00:00,2.016
565633,MAC004179,2012-07-12 04:30:00,2.1900001
565634,MAC004179,2012-07-12 05:00:00,2.0829999
565635,MAC004179,2012-07-12 05:30:00,2.1099999
565636,MAC004179,2012-07-12 06:00:00,2.1819999
565637,MAC004179,2012-07-12 06:30:00,1.572
565638,MAC004179,2012-07-12 07:00:00,1.777
565639,MAC004179,2012-07-12 07:30:00,1.7460001
565640,MAC004179,2012-07-12 08:00:00,2.303
565641,MAC004179,2012-07-12 08:30:00,1.8049999
565642,MAC004179,2012-07-12 09:00:00,1.651
565643,MAC004179,2012-07-12 09:30:00,1.689
565644,MAC004179,2012-07-12 10:00:00,1.546
565645,MAC004179,2012-07-12 10:30:00,1.3789999
565646,MAC004179,2012-07-12 11:00:00,1.851
565647,MAC004179,2012-07-12 11:30:00,1.7130001
565648,MAC004179,2012-07-12 12:00:00,0.973
565649,MAC004179,2012-07-12 12:30:00,1.211
565650,MAC004179,2012-07-12 13:00:00,2.329
565651,MAC004179,2012-07-12 13:30:00,2.3039999
565652,MAC004179,2012-07-12 14:00:00,2.007
565653,MAC004179,2012-07-12 14:30:00,2.138
565654,MAC004179,2012-07-12 15:00:00,1.724
565655,MAC004179,2012-07-12 15:30:00,1.538
565656,MAC004179,2012-07-12 16:00:00,1.324
565657,MAC004179,2012-07-12 16:30:00,2.3169999
565658,MAC004179,2012-07-12 17:00:00,1.9
565659,MAC004179,2012-07-12 17:30:00,1.544
565660,MAC004179,2012-07-12 18:00:00,2.4189999
565661,MAC004179,2012-07-12 18:30:00,1.895
565662,MAC004179,2012-07-12 19:00:00,1.434
565663,MAC004179,2012-07-12 19:30:00,1.982
565664,MAC004179,2012-07-12 20:00:00,3.0209999
565665,MAC004179,2012-07-12 20:30:00,1.774
565666,MAC004179,2012-07-12 21:00:00,1.723
565667,MAC004179,2012-07-12 21:30:00,1.96
565668,MAC004179,2012-07-12 22:00:00,2.326
565669,MAC004179,2012-07-12 22:30:00,2.733
565670,MAC004179,2012-07-12 23:00:00,1.622
565671,MAC004179,2012-07-12 23:30:00,1.5930001
565672,MAC004179,2012-07-13 00:00:00,1.533
565673,MAC004179,2012-07-13 00:30:00,1.569
565674,MAC004179,2012-07-13 01:00:00,1.48
565675,MAC004179,2012-07-13 01:30:00,1.556
565676,MAC004179,2012-07-13 02:00:00,1.5190001
565677,MAC004179,2012-07-13 02:30:00,1.5089999
565678,MAC004179,2012-07-13 03:00:00,1.08
565679,MAC004179,2012-07-13 03:30:00,1.497
565680,MAC004179,2012-07-13 04:00:00,1.818
565681,MAC004179,2012-07-13 04:30:00,2.086
565682,MAC004179,2012-07-13 05:00:00,2.017
565683,MAC004179,2012-07-13 05:30:00,2.2249999
565684,MAC004179,2012-07-13 06:00:00,1.925
565685,MAC004179,2012-07-13 06:30:00,1.149
565686,MAC004179,2012-07-13 07:00:00,1.262
565687,MAC004179,2012-07-13 07:30:00,1.5319999
565688,MAC004179,2012-07-13 08:00:00,1.455
565689,MAC004179,2012-07-13 08:30:00,2.1329999
565690,MAC004179,2012-07-13 09:00:00,1.867
565691,MAC004179,2012-07-13 09:30:00,1.776
565692,MAC004179,2012-07-13 10:00:00,1.813
565693,MAC004179,2012-07-13 10:30:00,2.0910001
565694,MAC004179,2012-07-13 11:00:00,1.54
565695,MAC004179,2012-07-13 11:30:00,1.98
565696,MAC004179,2012-07-13 12:00:00,1.896
565697,MAC004179,2012-07-13 12:30:00,2.714
565698,MAC004179,2012-07-13 13:00:00,1.738
565699,MAC004179,2012-07-13 13:30:00,3.572
565700,MAC004179,2012-07-13 14:00:00,1.915
565701,MAC004179,2012-07-13 14:30:00,1.668
565702,MAC004179,2012-07-13 15:00:00,1.617
565703,MAC004179,2012-07-13 15:30:00,2.799
565704,MAC004179,2012-07-13 16:00:00,1.482
565705,MAC004179,2012-07-13 16:30:00,1.473
565706,MAC004179,2012-07-13 17:00:00,1.021
565707,MAC004179,2012-07-13 17:30:00,2.1170001
565708,MAC004179,2012-07-13 18:00:00,3.26
565709,MAC004179,2012-07-13 18:30:00,3.279
565710,MAC004179,2012-07-13 19:00:00,2.1340001
565711,MAC004179,2012-07-13 19:30:00,1.3559999
565712,MAC004179,2012-07-13 20:00:00,2.987
565713,MAC004179,2012-07-13 20:30:00,3.948
565714,MAC004179,2012-07-13 21:00:00,2.9619999
565715,MAC004179,2012-07-13 21:30:00,2.569
565716,MAC004179,2012-07-13 22:00:00,2.652
565717,MAC004179,2012-07-13 22:30:00,2.036
565718,MAC004179,2012-07-13 23:00:00,1.772
565719,MAC004179,2012-07-13 23:30:00,1.743
565720,MAC004179,2012-07-14 00:00:00,1.7869999
565721,MAC004179,2012-07-14 00:30:00,1.681
565722,MAC004179,2012-07-14 01:00:00,1.5039999
565723,MAC004179,2012-07-14 01:30:00,1.717
565724,MAC004179,2012-07-14 02:00:00,1.7359999
565725,MAC004179,2012-07-14 02:30:00,1.58
565726,MAC004179,2012-07-14 03:00:00,1.568
565727,MAC004179,2012-07-14 03:30:00,1.5650001
565728,MAC004179,2012-07-14 04:00:00,1.862
565729,MAC004179,2012-07-14 04:30:00,2.1170001
565730,MAC004179,2012-07-14 05:00:00,2.046
565731,MAC004179,2012-07-14 05:30:00,2.2149999
565732,MAC004179,2012-07-14 06:00:00,2.2079999
565733,MAC004179,2012-07-14 06:30:00,1.656
565734,MAC004179,2012-07-14 07:00:00,1.949
565735,MAC004179,2012-07-14 07:30:00,1.45
565736,MAC004179,2012-07-14 08:00:00,1.772
565737,MAC004179,2012-07-14 08:30:00,1.602
565738,MAC004179,2012-07-14 09:00:00,1.749
565739,MAC004179,2012-07-14 09:30:00,3.5480001
565740,MAC004179,2012-07-14 10:00:00,1.689
565741,MAC004179,2012-07-14 10:30:00,1.6799999
565742,MAC004179,2012-07-14 11:00:00,1.608
565743,MAC004179,2012-07-14 11:30:00,1.726
565744,MAC004179,2012-07-14 12:00:00,1.677
565745,MAC004179,2012-07-14 12:30:00,1.853
565746,MAC004179,2012-07-14 13:00:00,1.665
565747,MAC004179,2012-07-14 13:30:00,1.9680001
565748,MAC004179,2012-07-14 14:00:00,1.4069999
565749,MAC004179,2012-07-14 14:30:00,1.901
565750,MAC004179,2012-07-14 15:00:00,1.62
565751,MAC004179,2012-07-14 15:30:00,1.846
565752,MAC004179,2012-07-14 16:00:00,1.557
565753,MAC004179,2012-07-14 16:30:00,1.831
565754,MAC004179,2012-07-14 17:00:00,1.728
565755,MAC004179,2012-07-14 17:30:00,1.908
565756,MAC004179,2012-07-14 18:00:00,1.7460001
565757,MAC004179,2012-07-14 18:30:00,3.507
565758,MAC004179,2012-07-14 19:00:00,2.25
565759,MAC004179,2012-07-14 19:30:00,4.1929998
565760,MAC004179,2012-07-14 20:00:00,3.569
565761,MAC004179,2012-07-14 20:30:00,1.992
565762,MAC004179,2012-07-14 21:00:00,2.6489999
565763,MAC004179,2012-07-14 21:30:00,2.3269999
565764,MAC004179,2012-07-14 22:00:00,1.908
565765,MAC004179,2012-07-14 22:30:00,1.711
565766,MAC004179,2012-07-14 23:00:00,1.605
565767,MAC004179,2012-07-14 23:30:00,1.601
565768,MAC004179,2012-07-15 00:00:00,1.535
565769,MAC004179,2012-07-15 00:30:00,1.401
565770,MAC004179,2012-07-15 01:00:00,1.571
565771,MAC004179,2012-07-15 01:30:00,1.612
565772,MAC004179,2012-07-15 02:00:00,1.09
565773,MAC004179,2012-07-15 02:30:00,1.631
565774,MAC004179,2012-07-15 03:00:00,1.372
565775,MAC004179,2012-07-15 03:30:00,1.973
565776,MAC004179,2012-07-15 04:00:00,1.784
565777,MAC004179,2012-07-15 04:30:00,2.1400001
565778,MAC004179,2012-07-15 05:00:00,1.957
565779,MAC004179,2012-07-15 05:30:00,2.2590001
565780,MAC004179,2012-07-15 06:00:00,1.687
565781,MAC004179,2012-07-15 06:30:00,1.3430001
565782,MAC004179,2012-07-15 07:00:00,1.4299999
565783,MAC004179,2012-07-15 07:30:00,1.739
565784,MAC004179,2012-07-15 08:00:00,1.896
565785,MAC004179,2012-07-15 08:30:00,2.0580001
565786,MAC004179,2012-07-15 09:00:00,1.9859999
565787,MAC004179,2012-07-15 09:30:00,3.0079999
565788,MAC004179,2012-07-15 10:00:00,1.512
565789,MAC004179,2012-07-15 10:30:00,1.589
565790,MAC004179,2012-07-15 11:00:00,1.594
565791,MAC004179,2012-07-15 11:30:00,1.374
565792,MAC004179,2012-07-15 12:00:00,1.465
565793,MAC004179,2012-07-15 12:30:00,1.4400001
565794,MAC004179,2012-07-15 13:00:00,1.521
565795,MAC004179,2012-07-15 13:30:00,0.94
565796,MAC004179,2012-07-15 14:00:00,1.416
565797,MAC004179,2012-07-15 14:30:00,1.309
565798,MAC004179,2012-07-15 15:00:00,1.47
565799,MAC004179,2012-07-15 15:30:00,1.26
565800,MAC004179,2012-07-15 16:00:00,1.49
565801,MAC004179,2012-07-15 16:30:00,1.327
565802,MAC004179,2012-07-15 17:00:00,1.933
565803,MAC004179,2012-07-15 17:30:00,2.75
565804,MAC004179,2012-07-15 18:00:00,1.392
565805,MAC004179,2012-07-15 18:30:00,1.835
565806,MAC004179,2012-07-15 19:00:00,3.434
565807,MAC004179,2012-07-15 19:30:00,2.2579999
565808,MAC004179,2012-07-15 20:00:00,2.5350001
565809,MAC004179,2012-07-15 20:30:00,2.674
565810,MAC004179,2012-07-15 21:00:00,2.5309999
565811,MAC004179,2012-07-15 21:30:00,1.967
565812,MAC004179,2012-07-15 22:00:00,2.0250001
565813,MAC004179,2012-07-15 22:30:00,2.592
565814,MAC004179,2012-07-15 23:00:00,1.612
565815,MAC004179,2012-07-15 23:30:00,1.5319999
565816,MAC004179,2012-07-16 00:00:00,1.666
565817,MAC004179,2012-07-16 00:30:00,1.373
565818,MAC004179,2012-07-16 01:00:00,1.651
565819,MAC004179,2012-07-16 01:30:00,1.4119999
565820,MAC004179,2012-07-16 02:00:00,1.492
565821,MAC004179,2012-07-16 02:30:00,1.484
565822,MAC004179,2012-07-16 03:00:00,1.4680001
565823,MAC004179,2012-07-16 03:30:00,1.474
565824,MAC004179,2012-07-16 04:00:00,1.8
565825,MAC004179,2012-07-16 04:30:00,2.1440001
565826,MAC004179,2012-07-16 05:00:00,2.0610001
565827,MAC004179,2012-07-16 05:30:00,2.0339999
565828,MAC004179,2012-07-16 06:00:00,1.7869999
565829,MAC004179,2012-07-16 06:30:00,1.592
565830,MAC004179,2012-07-16 07:00:00,1.437
565831,MAC004179,2012-07-16 07:30:00,1.786
565832,MAC004179,2012-07-16 08:00:00,1.943
565833,MAC004179,2012-07-16 08:30:00,3.415
565834,MAC004179,2012-07-16 09:00:00,2.214
565835,MAC004179,2012-07-16 09:30:00,2.911
565836,MAC004179,2012-07-16 10:00:00,2.1270001
565837,MAC004179,2012-07-16 10:30:00,1.862
565838,MAC004179,2012-07-16 11:00:00,3.2620001
565839,MAC004179,2012-07-16 11:30:00,1.924
565840,MAC004179,2012-07-16 12:00:00,2.3870001
565841,MAC004179,2012-07-16 12:30:00,4.29
565842,MAC004179,2012-07-16 13:00:00,3.7160001
565843,MAC004179,2012-07-16 13:30:00,3.3889999
565844,MAC004179,2012-07-16 14:00:00,3.0610001
565845,MAC004179,2012-07-16 14:30:00,3.0120001
565846,MAC004179,2012-07-16 15:00:00,2.3570001
565847,MAC004179,2012-07-16 15:30:00,2.1589999
565848,MAC004179,2012-07-16 16:00:00,1.655
565849,MAC004179,2012-07-16 16:30:00,2.4189999
565850,MAC004179,2012-07-16 17:00:00,1.7460001
565851,MAC004179,2012-07-16 17:30:00,1.7130001
565852,MAC004179,2012-07-16 18:00:00,1.687
565853,MAC004179,2012-07-16 18:30:00,2.7
565854,MAC004179,2012-07-16 19:00:00,1.397
565855,MAC004179,2012-07-16 19:30:00,2.579
565856,MAC004179,2012-07-16 20:00:00,2.6340001
565857,MAC004179,2012-07-16 20:30:00,2.5139999
565858,MAC004179,2012-07-16 21:00:00,2.8429999
565859,MAC004179,2012-07-16 21:30:00,2.358
565860,MAC004179,2012-07-16 22:00:00,2.1489999
565861,MAC004179,2012-07-16 22:30:00,2.0910001
565862,MAC004179,2012-07-16 23:00:00,1.671
565863,MAC004179,2012-07-16 23:30:00,1.576
565864,MAC004179,2012-07-17 00:00:00,1.636
565865,MAC004179,2012-07-17 00:30:00,1.777
565866,MAC004179,2012-07-17 01:00:00,1.447
565867,MAC004179,2012-07-17 01:30:00,1.546
565868,MAC004179,2012-07-17 02:00:00,1.535
565869,MAC004179,2012-07-17 02:30:00,1.74
565870,MAC004179,2012-07-17 03:00:00,1.623
565871,MAC004179,2012-07-17 03:30:00,1.62
565872,MAC004179,2012-07-17 04:00:00,1.484
565873,MAC004179,2012-07-17 04:30:00,2.3889999
565874,MAC004179,2012-07-17 05:00:00,2.595
565875,MAC004179,2012-07-17 05:30:00,2.9449999
565876,MAC004179,2012-07-17 06:00:00,2.0910001
565877,MAC004179,2012-07-17 06:30:00,1.373
565878,MAC004179,2012-07-17 07:00:00,1.525
565879,MAC004179,2012-07-17 07:30:00,1.368
565880,MAC004179,2012-07-17 08:00:00,2.2839999
565881,MAC004179,2012-07-17 08:30:00,1.3430001
565882,MAC004179,2012-07-17 09:00:00,1.586
565883,MAC004179,2012-07-17 09:30:00,1.38
565884,MAC004179,2012-07-17 10:00:00,1.688
565885,MAC004179,2012-07-17 10:30:00,1.38
565886,MAC004179,2012-07-17 11:00:00,1.497
565887,MAC004179,2012-07-17 11:30:00,1.303
565888,MAC004179,2012-07-17 12:00:00,1.5
565889,MAC004179,2012-07-17 12:30:00,1.189
565890,MAC004179,2012-07-17 13:00:00,1.2079999
565891,MAC004179,2012-07-17 13:30:00,1.233
565892,MAC004179,2012-07-17 14:00:00,1.1339999
565893,MAC004179,2012-07-17 14:30:00,1.548
565894,MAC004179,2012-07-17 15:00:00,1.194
565895,MAC004179,2012-07-17 15:30:00,1.26
565896,MAC004179,2012-07-17 16:00:00,0.996
565897,MAC004179,2012-07-17 16:30:00,1.904
565898,MAC004179,2012-07-17 17:00:00,2.349
565899,MAC004179,2012-07-17 17:30:00,1.436
565900,MAC004179,2012-07-17 18:00:00,1.114
565901,MAC004179,2012-07-17 18:30:00,1.204
565902,MAC004179,2012-07-17 19:00:00,2.0739999
565903,MAC004179,2012-07-17 19:30:00,1.301
565904,MAC004179,2012-07-17 20:00:00,1.977
565905,MAC004179,2012-07-17 20:30:00,1.845
565906,MAC004179,2012-07-17 21:00:00,2.1040001
565907,MAC004179,2012-07-17 21:30:00,2.53
565908,MAC004179,2012-07-17 22:00:00,2.5769999
565909,MAC004179,2012-07-17 22:30:00,1.946
565910,MAC004179,2012-07-17 23:00:00,1.469
565911,MAC004179,2012-07-17 23:30:00,1.166
565912,MAC004179,2012-07-18 00:00:00,1.36
565913,MAC004179,2012-07-18 00:30:00,1.319
565914,MAC004179,2012-07-18 01:00:00,1.383
565915,MAC004179,2012-07-18 01:30:00,1.392
565916,MAC004179,2012-07-18 02:00:00,1.3940001
565917,MAC004179,2012-07-18 02:30:00,1.314
565918,MAC004179,2012-07-18 03:00:00,1.306
565919,MAC004179,2012-07-18 03:30:00,1.076
565920,MAC004179,2012-07-18 04:00:00,1.572
565921,MAC004179,2012-07-18 04:30:00,1.806
565922,MAC004179,2012-07-18 05:00:00,1.854
565923,MAC004179,2012-07-18 05:30:00,1.649
565924,MAC004179,2012-07-18 06:00:00,1.674
565925,MAC004179,2012-07-18 06:30:00,1.4170001
565926,MAC004179,2012-07-18 07:00:00,1.179
565927,MAC004179,2012-07-18 07:30:00,1.86
565928,MAC004179,2012-07-18 08:00:00,1.7130001
565929,MAC004179,2012-07-18 08:30:00,1.691
565930,MAC004179,2012-07-18 09:00:00,1.459
565931,MAC004179,2012-07-18 09:30:00,1.1390001
565932,MAC004179,2012-07-18 10:00:00,1.1160001
565933,MAC004179,2012-07-18 10:30:00,1.0700001
565934,MAC004179,2012-07-18 11:00:00,1.415
565935,MAC004179,2012-07-18 11:30:00,1.4349999
565936,MAC004179,2012-07-18 12:00:00,1.349
565937,MAC004179,2012-07-18 12:30:00,0.889
565938,MAC004179,2012-07-18 13:00:00,1.094
565939,MAC004179,2012-07-18 13:30:00,1.186
565940,MAC004179,2012-07-18 14:00:00,1.102
565941,MAC004179,2012-07-18 14:30:00,2.3699999
565942,MAC004179,2012-07-18 15:00:00,1.47
565943,MAC004179,2012-07-18 15:30:00,1.227
565944,MAC004179,2012-07-18 16:00:00,1.182
565945,MAC004179,2012-07-18 16:30:00,1.224
565946,MAC004179,2012-07-18 17:00:00,1.413
565947,MAC004179,2012-07-18 17:30:00,1.543
565948,MAC004179,2012-07-18 18:00:00,1.318
565949,MAC004179,2012-07-18 18:30:00,1.28
565950,MAC004179,2012-07-18 19:00:00,1.018
565951,MAC004179,2012-07-18 19:30:00,2.7550001
565952,MAC004179,2012-07-18 20:00:00,1.723
565953,MAC004179,2012-07-18 20:30:00,1.591
565954,MAC004179,2012-07-18 21:00:00,1.669
565955,MAC004179,2012-07-18 21:30:00,1.199
565956,MAC004179,2012-07-18 22:00:00,1.539
565957,MAC004179,2012-07-18 22:30:00,1.579
565958,MAC004179,2012-07-18 23:00:00,1.396
565959,MAC004179,2012-07-18 23:30:00,1.104
565960,MAC004179,2012-07-19 00:00:00,1.124
565961,MAC004179,2012-07-19 00:30:00,1.424
565962,MAC004179,2012-07-19 01:00:00,1.2180001
565963,MAC004179,2012-07-19 01:30:00,1.339
565964,MAC004179,2012-07-19 02:00:00,1.186
565965,MAC004179,2012-07-19 02:30:00,1.318
565966,MAC004179,2012-07-19 03:00:00,1.402
565967,MAC004179,2012-07-19 03:30:00,1.284
565968,MAC004179,2012-07-19 04:00:00,1.528
565969,MAC004179,2012-07-19 04:30:00,1.919
565970,MAC004179,2012-07-19 05:00:00,1.7410001
565971,MAC004179,2012-07-19 05:30:00,1.615
565972,MAC004179,2012-07-19 06:00:00,1.806
565973,MAC004179,2012-07-19 06:30:00,1.476
565974,MAC004179,2012-07-19 07:00:00,1.164
565975,MAC004179,2012-07-19 07:30:00,2.026
565976,MAC004179,2012-07-19 08:00:00,3.21
565977,MAC004179,2012-07-19 08:30:00,2.6800001
565978,MAC004179,2012-07-19 09:00:00,2.2409999
565979,MAC004179,2012-07-19 09:30:00,1.949
565980,MAC004179,2012-07-19 10:00:00,1.252
565981,MAC004179,2012-07-19 10:30:00,2.332
565982,MAC004179,2012-07-19 11:00:00,1.196
565983,MAC004179,2012-07-19 11:30:00,1.952
565984,MAC004179,2012-07-19 12:00:00,1.398
565985,MAC004179,2012-07-19 12:30:00,1.381
565986,MAC004179,2012-07-19 13:00:00,1.567
565987,MAC004179,2012-07-19 13:30:00,2.6159999
565988,MAC004179,2012-07-19 14:00:00,3.029
565989,MAC004179,2012-07-19 14:30:00,1.865
565990,MAC004179,2012-07-19 15:00:00,3.302
565991,MAC004179,2012-07-19 15:30:00,1.416
565992,MAC004179,2012-07-19 16:00:00,1.142
565993,MAC004179,2012-07-19 16:30:00,1.402
565994,MAC004179,2012-07-19 17:00:00,1.2819999
565995,MAC004179,2012-07-19 17:30:00,1.266
565996,MAC004179,2012-07-19 18:00:00,1.127
565997,MAC004179,2012-07-19 18:30:00,1.026
565998,MAC004179,2012-07-19 19:00:00,1.938
565999,MAC004179,2012-07-19 19:30:00,1.387
566000,MAC004179,2012-07-19 20:00:00,1.353
566001,MAC004179,2012-07-19 20:30:00,1.141
566002,MAC004179,2012-07-19 21:00:00,1.108
566003,MAC004179,2012-07-19 21:30:00,1.472
566004,MAC004179,2012-07-19 22:00:00,1.479
566005,MAC004179,2012-07-19 22:30:00,1.3839999
566006,MAC004179,2012-07-19 23:00:00,1.416
566007,MAC004179,2012-07-19 23:30:00,1.521
566008,MAC004179,2012-07-20 00:00:00,1.46
566009,MAC004179,2012-07-20 00:30:00,1.362
566010,MAC004179,2012-07-20 01:00:00,1.258
566011,MAC004179,2012-07-20 01:30:00,1.403
566012,MAC004179,2012-07-20 02:00:00,1.145
566013,MAC004179,2012-07-20 02:30:00,1.382
566014,MAC004179,2012-07-20 03:00:00,1.2869999
566015,MAC004179,2012-07-20 03:30:00,1.3609999
566016,MAC004179,2012-07-20 04:00:00,1.5140001
566017,MAC004179,2012-07-20 04:30:00,1.858
566018,MAC004179,2012-07-20 05:00:00,1.9170001
566019,MAC004179,2012-07-20 05:30:00,2.0669999
566020,MAC004179,2012-07-20 06:00:00,1.628
566021,MAC004179,2012-07-20 06:30:00,1.3660001
566022,MAC004179,2012-07-20 07:00:00,1.334
566023,MAC004179,2012-07-20 07:30:00,1.411
566024,MAC004179,2012-07-20 08:00:00,1.437
566025,MAC004179,2012-07-20 08:30:00,1.205
566026,MAC004179,2012-07-20 09:00:00,1.925
566027,MAC004179,2012-07-20 09:30:00,1.693
566028,MAC004179,2012-07-20 10:00:00,0.979
566029,MAC004179,2012-07-20 10:30:00,1.302
566030,MAC004179,2012-07-20 11:00:00,1.12
566031,MAC004179,2012-07-20 11:30:00,1.342
566032,MAC004179,2012-07-20 12:00:00,1.288
566033,MAC004179,2012-07-20 12:30:00,1.369
566034,MAC004179,2012-07-20 13:00:00,1.374
566035,MAC004179,2012-07-20 13:30:00,1.261
566036,MAC004179,2012-07-20 14:00:00,1.128
566037,MAC004179,2012-07-20 14:30:00,1.9630001
566038,MAC004179,2012-07-20 15:00:00,1.171
566039,MAC004179,2012-07-20 15:30:00,1.138
566040,MAC004179,2012-07-20 16:00:00,1.4450001
566041,MAC004179,2012-07-20 16:30:00,1.709
566042,MAC004179,2012-07-20 17:00:00,2.4719999
566043,MAC004179,2012-07-20 17:30:00,1.404
566044,MAC004179,2012-07-20 18:00:00,1.3890001
566045,MAC004179,2012-07-20 18:30:00,1.262
566046,MAC004179,2012-07-20 19:00:00,2.017
566047,MAC004179,2012-07-20 19:30:00,2.3940001
566048,MAC004179,2012-07-20 20:00:00,1.46
566049,MAC004179,2012-07-20 20:30:00,1.298
566050,MAC004179,2012-07-20 21:00:00,1.478
566051,MAC004179,2012-07-20 21:30:00,1.025
566052,MAC004179,2012-07-20 22:00:00,1.385
566053,MAC004179,2012-07-20 22:30:00,1.4960001
566054,MAC004179,2012-07-20 23:00:00,1.5880001
566055,MAC004179,2012-07-20 23:30:00,1.472
566056,MAC004179,2012-07-21 00:00:00,1.41
566057,MAC004179,2012-07-21 00:30:00,1.3279999
566058,MAC004179,2012-07-21 01:00:00,1.467
566059,MAC004179,2012-07-21 01:30:00,1.432
566060,MAC004179,2012-07-21 02:00:00,1.488
566061,MAC004179,2012-07-21 02:30:00,1.472
566062,MAC004179,2012-07-21 03:00:00,1.147
566063,MAC004179,2012-07-21 03:30:00,1.23
566064,MAC004179,2012-07-21 04:00:00,1.865
566065,MAC004179,2012-07-21 04:30:00,1.847
566066,MAC004179,2012-07-21 05:00:00,1.789
566067,MAC004179,2012-07-21 05:30:00,1.939
566068,MAC004179,2012-07-21 06:00:00,1.7
566069,MAC004179,2012-07-21 06:30:00,1.456
566070,MAC004179,2012-07-21 07:00:00,1.354
566071,MAC004179,2012-07-21 07:30:00,2.2219999
566072,MAC004179,2012-07-21 08:00:00,1.563
566073,MAC004179,2012-07-21 08:30:00,1.4170001
566074,MAC004179,2012-07-21 09:00:00,1.072
566075,MAC004179,2012-07-21 09:30:00,1.0700001
566076,MAC004179,2012-07-21 10:00:00,1.376
566077,MAC004179,2012-07-21 10:30:00,1.393
566078,MAC004179,2012-07-21 11:00:00,1.247
566079,MAC004179,2012-07-21 11:30:00,1.072
566080,MAC004179,2012-07-21 12:00:00,1.0089999
566081,MAC004179,2012-07-21 12:30:00,1.346
566082,MAC004179,2012-07-21 13:00:00,1.4069999
566083,MAC004179,2012-07-21 13:30:00,1.27
566084,MAC004179,2012-07-21 14:00:00,1.29
566085,MAC004179,2012-07-21 14:30:00,0.778
566086,MAC004179,2012-07-21 15:00:00,1.34
566087,MAC004179,2012-07-21 15:30:00,1.344
566088,MAC004179,2012-07-21 16:00:00,1.283
566089,MAC004179,2012-07-21 16:30:00,1.318
566090,MAC004179,2012-07-21 17:00:00,2.9030001
566091,MAC004179,2012-07-21 17:30:00,1.2180001
566092,MAC004179,2012-07-21 18:00:00,0.932
566093,MAC004179,2012-07-21 18:30:00,1.294
566094,MAC004179,2012-07-21 19:00:00,1.201
566095,MAC004179,2012-07-21 19:30:00,2.6359999
566096,MAC004179,2012-07-21 20:00:00,1.068
566097,MAC004179,2012-07-21 20:30:00,1.381
566098,MAC004179,2012-07-21 21:00:00,1.393
566099,MAC004179,2012-07-21 21:30:00,1.403
566100,MAC004179,2012-07-21 22:00:00,1.416
566101,MAC004179,2012-07-21 22:30:00,1.38
566102,MAC004179,2012-07-21 23:00:00,1.346
566103,MAC004179,2012-07-21 23:30:00,1.228
566104,MAC004179,2012-07-22 00:00:00,1.45
566105,MAC004179,2012-07-22 00:30:00,1.4
566106,MAC004179,2012-07-22 01:00:00,1.396
566107,MAC004179,2012-07-22 01:30:00,1.419
566108,MAC004179,2012-07-22 02:00:00,1.426
566109,MAC004179,2012-07-22 02:30:00,1.47
566110,MAC004179,2012-07-22 03:00:00,1.3279999
566111,MAC004179,2012-07-22 03:30:00,1.5190001
566112,MAC004179,2012-07-22 04:00:00,1.54
566113,MAC004179,2012-07-22 04:30:00,1.892
566114,MAC004179,2012-07-22 05:00:00,1.949
566115,MAC004179,2012-07-22 05:30:00,1.929
566116,MAC004179,2012-07-22 06:00:00,1.526
566117,MAC004179,2012-07-22 06:30:00,1.288
566118,MAC004179,2012-07-22 07:00:00,1.538
566119,MAC004179,2012-07-22 07:30:00,1.842
566120,MAC004179,2012-07-22 08:00:00,1.9069999
566121,MAC004179,2012-07-22 08:30:00,1.271
566122,MAC004179,2012-07-22 09:00:00,1.3099999
566123,MAC004179,2012-07-22 09:30:00,1.28
566124,MAC004179,2012-07-22 10:00:00,1.0319999
566125,MAC004179,2012-07-22 10:30:00,1.143
566126,MAC004179,2012-07-22 11:00:00,1.13
566127,MAC004179,2012-07-22 11:30:00,1.2690001
566128,MAC004179,2012-07-22 12:00:00,1.387
566129,MAC004179,2012-07-22 12:30:00,1.2819999
566130,MAC004179,2012-07-22 13:00:00,1.274
566131,MAC004179,2012-07-22 13:30:00,1.388
566132,MAC004179,2012-07-22 14:00:00,1.278
566133,MAC004179,2012-07-22 14:30:00,1.321
566134,MAC004179,2012-07-22 15:00:00,1.364
566135,MAC004179,2012-07-22 15:30:00,1.2819999
566136,MAC004179,2012-07-22 16:00:00,1.079
566137,MAC004179,2012-07-22 16:30:00,2.694
566138,MAC004179,2012-07-22 17:00:00,2.4560001
566139,MAC004179,2012-07-22 17:30:00,1.698
566140,MAC004179,2012-07-22 18:00:00,0.912
566141,MAC004179,2012-07-22 18:30:00,1.33
566142,MAC004179,2012-07-22 19:00:00,1.8200001
566143,MAC004179,2012-07-22 19:30:00,1.182
566144,MAC004179,2012-07-22 20:00:00,1.743
566145,MAC004179,2012-07-22 20:30:00,2.5840001
566146,MAC004179,2012-07-22 21:00:00,2.201
566147,MAC004179,2012-07-22 21:30:00,1.451
566148,MAC004179,2012-07-22 22:00:00,1.245
566149,MAC004179,2012-07-22 22:30:00,1.3660001
566150,MAC004179,2012-07-22 23:00:00,1.392
566151,MAC004179,2012-07-22 23:30:00,1.332
566152,MAC004179,2012-07-23 00:00:00,1.279
566153,MAC004179,2012-07-23 00:30:00,1.373
