,mac,datetime,kwhh
950826,MAC000985,2012-08-03 04:30:00,0.924
950827,MAC000985,2012-08-03 05:00:00,0.881
950828,MAC000985,2012-08-03 05:30:00,0.891
950829,MAC000985,2012-08-03 06:00:00,0.906
950830,MAC000985,2012-08-03 06:30:00,0.98
950831,MAC000985,2012-08-03 07:00:00,0.938
950832,MAC000985,2012-08-03 07:30:00,0.872
950833,MAC000985,2012-08-03 08:00:00,1.309
950834,MAC000985,2012-08-03 08:30:00,1.534
950835,MAC000985,2012-08-03 09:00:00,1.11
950836,MAC000985,2012-08-03 09:30:00,0.862
950837,MAC000985,2012-08-03 10:00:00,0.78
950838,MAC000985,2012-08-03 10:30:00,0.789
950839,MAC000985,2012-08-03 11:00:00,0.817
950840,MAC000985,2012-08-03 11:30:00,1.265
950841,MAC000985,2012-08-03 12:00:00,1.426
950842,MAC000985,2012-08-03 12:30:00,1.576
950843,MAC000985,2012-08-03 13:00:00,1.357
950844,MAC000985,2012-08-03 13:30:00,1.701
950845,MAC000985,2012-08-03 14:00:00,1.351
950846,MAC000985,2012-08-03 14:30:00,1.572
950847,MAC000985,2012-08-03 15:00:00,1.582
950848,MAC000985,2012-08-03 15:30:00,1.216
950849,MAC000985,2012-08-03 16:00:00,1.99
950850,MAC000985,2012-08-03 16:30:00,2.085
950851,MAC000985,2012-08-03 17:00:00,1.527
950852,MAC000985,2012-08-03 17:30:00,1.2589999
950853,MAC000985,2012-08-03 18:00:00,0.99
950854,MAC000985,2012-08-03 18:30:00,0.813
950855,MAC000985,2012-08-03 19:00:00,0.75
950856,MAC000985,2012-08-03 19:30:00,0.765
950857,MAC000985,2012-08-03 20:00:00,0.788
950858,MAC000985,2012-08-03 20:30:00,0.712
950859,MAC000985,2012-08-03 21:00:00,0.703
950860,MAC000985,2012-08-03 21:30:00,0.71
950861,MAC000985,2012-08-03 22:00:00,0.746
950862,MAC000985,2012-08-03 22:30:00,0.719
950863,MAC000985,2012-08-03 23:00:00,0.707
950864,MAC000985,2012-08-03 23:30:00,0.689
950865,MAC000985,2012-08-04 00:00:00,0.659
950866,MAC000985,2012-08-04 00:30:00,0.671
950867,MAC000985,2012-08-04 01:00:00,0.655
950868,MAC000985,2012-08-04 01:30:00,0.647
950869,MAC000985,2012-08-04 02:00:00,0.722
950870,MAC000985,2012-08-04 02:30:00,0.717
950871,MAC000985,2012-08-04 03:00:00,0.682
950872,MAC000985,2012-08-04 03:30:00,0.694
950873,MAC000985,2012-08-04 04:00:00,0.718
950874,MAC000985,2012-08-04 04:30:00,0.707
950875,MAC000985,2012-08-04 05:00:00,0.698
950876,MAC000985,2012-08-04 05:30:00,0.692
950877,MAC000985,2012-08-04 06:00:00,0.704
950878,MAC000985,2012-08-04 06:30:00,0.827
950879,MAC000985,2012-08-04 07:00:00,0.742
950880,MAC000985,2012-08-04 07:30:00,0.698
950881,MAC000985,2012-08-04 08:00:00,0.737
950882,MAC000985,2012-08-04 08:30:00,0.783
950883,MAC000985,2012-08-04 09:00:00,1.608
950884,MAC000985,2012-08-04 09:30:00,1.429
950885,MAC000985,2012-08-04 10:00:00,1.251
950886,MAC000985,2012-08-04 10:30:00,1.342
950887,MAC000985,2012-08-04 11:00:00,1.372
950888,MAC000985,2012-08-04 11:30:00,1.3789999
950889,MAC000985,2012-08-04 12:00:00,1.478
950890,MAC000985,2012-08-04 12:30:00,1.492
950891,MAC000985,2012-08-04 13:00:00,1.3890001
950892,MAC000985,2012-08-04 13:30:00,1.347
950893,MAC000985,2012-08-04 14:00:00,1.094
950894,MAC000985,2012-08-04 14:30:00,0.852
950895,MAC000985,2012-08-04 15:00:00,1.053
950896,MAC000985,2012-08-04 15:30:00,0.913
950897,MAC000985,2012-08-04 16:00:00,1.354
950898,MAC000985,2012-08-04 16:30:00,1.646
950899,MAC000985,2012-08-04 17:00:00,1.123
950900,MAC000985,2012-08-04 17:30:00,0.71
950901,MAC000985,2012-08-04 18:00:00,1.0420001
950902,MAC000985,2012-08-04 18:30:00,0.702
950903,MAC000985,2012-08-04 19:00:00,0.671
950904,MAC000985,2012-08-04 19:30:00,0.708
950905,MAC000985,2012-08-04 20:00:00,0.729
950906,MAC000985,2012-08-04 20:30:00,0.61
950907,MAC000985,2012-08-04 21:00:00,0.651
950908,MAC000985,2012-08-04 21:30:00,0.657
950909,MAC000985,2012-08-04 22:00:00,0.686
950910,MAC000985,2012-08-04 22:30:00,0.656
950911,MAC000985,2012-08-04 23:00:00,0.654
950912,MAC000985,2012-08-04 23:30:00,0.612
950913,MAC000985,2012-08-05 00:00:00,0.63
950914,MAC000985,2012-08-05 00:30:00,0.613
950915,MAC000985,2012-08-05 01:00:00,0.568
950916,MAC000985,2012-08-05 01:30:00,0.61
950917,MAC000985,2012-08-05 02:00:00,0.684
950918,MAC000985,2012-08-05 02:30:00,0.655
950919,MAC000985,2012-08-05 03:00:00,0.662
950920,MAC000985,2012-08-05 03:30:00,0.649
950921,MAC000985,2012-08-05 04:00:00,0.655
950922,MAC000985,2012-08-05 04:30:00,0.675
950923,MAC000985,2012-08-05 05:00:00,0.644
950924,MAC000985,2012-08-05 05:30:00,0.623
950925,MAC000985,2012-08-05 06:00:00,0.663
950926,MAC000985,2012-08-05 06:30:00,0.758
950927,MAC000985,2012-08-05 07:00:00,0.704
950928,MAC000985,2012-08-05 07:30:00,0.646
950929,MAC000985,2012-08-05 08:00:00,0.812
950930,MAC000985,2012-08-05 08:30:00,1.791
950931,MAC000985,2012-08-05 09:00:00,1.613
950932,MAC000985,2012-08-05 09:30:00,1.007
950933,MAC000985,2012-08-05 10:00:00,0.753
950934,MAC000985,2012-08-05 10:30:00,0.714
950935,MAC000985,2012-08-05 11:00:00,0.703
950936,MAC000985,2012-08-05 11:30:00,0.676
950937,MAC000985,2012-08-05 12:00:00,0.736
950938,MAC000985,2012-08-05 12:30:00,0.956
950939,MAC000985,2012-08-05 13:00:00,1.55
950940,MAC000985,2012-08-05 13:30:00,1.4299999
950941,MAC000985,2012-08-05 14:00:00,1.844
950942,MAC000985,2012-08-05 14:30:00,1.517
950943,MAC000985,2012-08-05 15:00:00,0.904
950944,MAC000985,2012-08-05 15:30:00,0.605
950945,MAC000985,2012-08-05 16:00:00,0.636
950946,MAC000985,2012-08-05 16:30:00,0.647
950947,MAC000985,2012-08-05 17:00:00,0.701
950948,MAC000985,2012-08-05 17:30:00,0.685
950949,MAC000985,2012-08-05 18:00:00,0.658
950950,MAC000985,2012-08-05 18:30:00,0.666
950951,MAC000985,2012-08-05 19:00:00,0.679
950952,MAC000985,2012-08-05 19:30:00,0.687
950953,MAC000985,2012-08-05 20:00:00,0.662
950954,MAC000985,2012-08-05 20:30:00,0.597
950955,MAC000985,2012-08-05 21:00:00,0.622
950956,MAC000985,2012-08-05 21:30:00,0.651
950957,MAC000985,2012-08-05 22:00:00,0.606
950958,MAC000985,2012-08-05 22:30:00,0.603
950959,MAC000985,2012-08-05 23:00:00,2.3789999
950960,MAC000985,2012-08-05 23:30:00,2.0120001
950961,MAC000985,2012-08-06 00:00:00,1.277
950962,MAC000985,2012-08-06 00:30:00,0.811
950963,MAC000985,2012-08-06 01:00:00,0.715
950964,MAC000985,2012-08-06 01:30:00,0.713
950965,MAC000985,2012-08-06 02:00:00,0.695
950966,MAC000985,2012-08-06 02:30:00,0.684
950967,MAC000985,2012-08-06 03:00:00,0.694
950968,MAC000985,2012-08-06 03:30:00,0.715
950969,MAC000985,2012-08-06 04:00:00,0.689
950970,MAC000985,2012-08-06 04:30:00,0.686
950971,MAC000985,2012-08-06 05:00:00,0.663
950972,MAC000985,2012-08-06 05:30:00,0.872
950973,MAC000985,2012-08-06 06:00:00,0.967
950974,MAC000985,2012-08-06 06:30:00,0.868
950975,MAC000985,2012-08-06 07:00:00,0.923
950976,MAC000985,2012-08-06 07:30:00,0.7
950977,MAC000985,2012-08-06 08:00:00,0.78
950978,MAC000985,2012-08-06 08:30:00,1.099
950979,MAC000985,2012-08-06 09:00:00,1.599
950980,MAC000985,2012-08-06 09:30:00,1.1619999
950981,MAC000985,2012-08-06 10:00:00,1.2130001
950982,MAC000985,2012-08-06 10:30:00,1.617
950983,MAC000985,2012-08-06 11:00:00,1.291
950984,MAC000985,2012-08-06 11:30:00,1.401
950985,MAC000985,2012-08-06 12:00:00,1.742
950986,MAC000985,2012-08-06 12:30:00,1.906
950987,MAC000985,2012-08-06 13:00:00,1.005
950988,MAC000985,2012-08-06 13:30:00,1.044
950989,MAC000985,2012-08-06 14:00:00,0.954
950990,MAC000985,2012-08-06 14:30:00,1.059
950991,MAC000985,2012-08-06 15:00:00,0.971
950992,MAC000985,2012-08-06 15:30:00,1.346
950993,MAC000985,2012-08-06 16:00:00,0.741
950994,MAC000985,2012-08-06 16:30:00,0.734
950995,MAC000985,2012-08-06 17:00:00,0.695
950996,MAC000985,2012-08-06 17:30:00,0.692
950997,MAC000985,2012-08-06 18:00:00,0.698
950998,MAC000985,2012-08-06 18:30:00,0.718
950999,MAC000985,2012-08-06 19:00:00,0.71
951000,MAC000985,2012-08-06 19:30:00,0.683
951001,MAC000985,2012-08-06 20:00:00,0.704
951002,MAC000985,2012-08-06 20:30:00,0.665
951003,MAC000985,2012-08-06 21:00:00,0.636
951004,MAC000985,2012-08-06 21:30:00,0.625
951005,MAC000985,2012-08-06 22:00:00,0.655
951006,MAC000985,2012-08-06 22:30:00,0.654
951007,MAC000985,2012-08-06 23:00:00,0.643
951008,MAC000985,2012-08-06 23:30:00,0.604
951009,MAC000985,2012-08-07 00:00:00,0.604
951010,MAC000985,2012-08-07 00:30:00,0.62
951011,MAC000985,2012-08-07 01:00:00,0.582
951012,MAC000985,2012-08-07 01:30:00,0.615
951013,MAC000985,2012-08-07 02:00:00,0.677
951014,MAC000985,2012-08-07 02:30:00,0.639
951015,MAC000985,2012-08-07 03:00:00,0.644
951016,MAC000985,2012-08-07 03:30:00,0.659
951017,MAC000985,2012-08-07 04:00:00,0.637
951018,MAC000985,2012-08-07 04:30:00,0.673
951019,MAC000985,2012-08-07 05:00:00,0.628
951020,MAC000985,2012-08-07 05:30:00,0.653
951021,MAC000985,2012-08-07 06:00:00,0.681
951022,MAC000985,2012-08-07 06:30:00,0.743
951023,MAC000985,2012-08-07 07:00:00,0.718
951024,MAC000985,2012-08-07 07:30:00,0.647
951025,MAC000985,2012-08-07 08:00:00,0.7
951026,MAC000985,2012-08-07 08:30:00,1.229
951027,MAC000985,2012-08-07 09:00:00,2.23
951028,MAC000985,2012-08-07 09:30:00,1.3380001
951029,MAC000985,2012-08-07 10:00:00,0.66
951030,MAC000985,2012-08-07 10:30:00,1.007
951031,MAC000985,2012-08-07 11:00:00,1.4
951032,MAC000985,2012-08-07 11:30:00,2.0550001
951033,MAC000985,2012-08-07 12:00:00,1.698
951034,MAC000985,2012-08-07 12:30:00,1.905
951035,MAC000985,2012-08-07 13:00:00,1.865
951036,MAC000985,2012-08-07 13:30:00,1.924
951037,MAC000985,2012-08-07 14:00:00,2.4289999
951038,MAC000985,2012-08-07 14:30:00,1.277
951039,MAC000985,2012-08-07 15:00:00,1.564
951040,MAC000985,2012-08-07 15:30:00,1.0829999
951041,MAC000985,2012-08-07 16:00:00,0.853
951042,MAC000985,2012-08-07 16:30:00,0.764
951043,MAC000985,2012-08-07 17:00:00,0.686
951044,MAC000985,2012-08-07 17:30:00,0.73
951045,MAC000985,2012-08-07 18:00:00,0.718
951046,MAC000985,2012-08-07 18:30:00,0.733
951047,MAC000985,2012-08-07 19:00:00,0.697
951048,MAC000985,2012-08-07 19:30:00,0.701
951049,MAC000985,2012-08-07 20:00:00,0.704
951050,MAC000985,2012-08-07 20:30:00,0.67
951051,MAC000985,2012-08-07 21:00:00,0.628
951052,MAC000985,2012-08-07 21:30:00,0.642
951053,MAC000985,2012-08-07 22:00:00,0.677
951054,MAC000985,2012-08-07 22:30:00,0.652
951055,MAC000985,2012-08-07 23:00:00,0.643
951056,MAC000985,2012-08-07 23:30:00,0.632
951057,MAC000985,2012-08-08 00:00:00,0.601
951058,MAC000985,2012-08-08 00:30:00,0.616
951059,MAC000985,2012-08-08 01:00:00,0.586
951060,MAC000985,2012-08-08 01:30:00,0.604
951061,MAC000985,2012-08-08 02:00:00,0.675
951062,MAC000985,2012-08-08 02:30:00,0.658
951063,MAC000985,2012-08-08 03:00:00,0.644
951064,MAC000985,2012-08-08 03:30:00,0.646
951065,MAC000985,2012-08-08 04:00:00,0.646
951066,MAC000985,2012-08-08 04:30:00,0.676
951067,MAC000985,2012-08-08 05:00:00,0.651
951068,MAC000985,2012-08-08 05:30:00,0.629
951069,MAC000985,2012-08-08 06:00:00,0.681
951070,MAC000985,2012-08-08 06:30:00,0.765
951071,MAC000985,2012-08-08 07:00:00,0.708
951072,MAC000985,2012-08-08 07:30:00,0.65
951073,MAC000985,2012-08-08 08:00:00,0.684
951074,MAC000985,2012-08-08 08:30:00,0.736
951075,MAC000985,2012-08-08 09:00:00,0.712
951076,MAC000985,2012-08-08 09:30:00,0.666
951077,MAC000985,2012-08-08 10:00:00,0.656
951078,MAC000985,2012-08-08 10:30:00,0.68
951079,MAC000985,2012-08-08 11:00:00,0.652
951080,MAC000985,2012-08-08 11:30:00,0.646
951081,MAC000985,2012-08-08 12:00:00,0.663
951082,MAC000985,2012-08-08 12:30:00,0.714
951083,MAC000985,2012-08-08 13:00:00,0.673
951084,MAC000985,2012-08-08 13:30:00,0.654
951085,MAC000985,2012-08-08 14:00:00,0.63
951086,MAC000985,2012-08-08 14:30:00,0.657
951087,MAC000985,2012-08-08 15:00:00,0.663
951088,MAC000985,2012-08-08 15:30:00,0.642
951089,MAC000985,2012-08-08 16:00:00,0.661
951090,MAC000985,2012-08-08 16:30:00,0.716
951091,MAC000985,2012-08-08 17:00:00,0.732
951092,MAC000985,2012-08-08 17:30:00,0.723
951093,MAC000985,2012-08-08 18:00:00,0.69
951094,MAC000985,2012-08-08 18:30:00,1.017
951095,MAC000985,2012-08-08 19:00:00,1.6900001
951096,MAC000985,2012-08-08 19:30:00,1.66
951097,MAC000985,2012-08-08 20:00:00,1.386
951098,MAC000985,2012-08-08 20:30:00,1.339
951099,MAC000985,2012-08-08 21:00:00,1.949
951100,MAC000985,2012-08-08 21:30:00,1.807
951101,MAC000985,2012-08-08 22:00:00,1.586
951102,MAC000985,2012-08-08 22:30:00,1.549
951103,MAC000985,2012-08-08 23:00:00,1.552
951104,MAC000985,2012-08-08 23:30:00,1.04
951105,MAC000985,2012-08-09 00:00:00,0.816
951106,MAC000985,2012-08-09 00:30:00,0.67
951107,MAC000985,2012-08-09 01:00:00,0.581
951108,MAC000985,2012-08-09 01:30:00,0.632
951109,MAC000985,2012-08-09 02:00:00,0.622
951110,MAC000985,2012-08-09 02:30:00,0.622
951111,MAC000985,2012-08-09 03:00:00,0.6
951112,MAC000985,2012-08-09 03:30:00,0.622
951113,MAC000985,2012-08-09 04:00:00,0.664
951114,MAC000985,2012-08-09 04:30:00,0.622
951115,MAC000985,2012-08-09 05:00:00,0.604
951116,MAC000985,2012-08-09 05:30:00,0.627
951117,MAC000985,2012-08-09 06:00:00,0.635
951118,MAC000985,2012-08-09 06:30:00,0.721
951119,MAC000985,2012-08-09 07:00:00,0.814
951120,MAC000985,2012-08-09 07:30:00,1.087
951121,MAC000985,2012-08-09 08:00:00,1.467
951122,MAC000985,2012-08-09 08:30:00,1.658
951123,MAC000985,2012-08-09 09:00:00,1.454
951124,MAC000985,2012-08-09 09:30:00,1.386
951125,MAC000985,2012-08-09 10:00:00,1.2589999
951126,MAC000985,2012-08-09 10:30:00,1.36
951127,MAC000985,2012-08-09 11:00:00,1.345
951128,MAC000985,2012-08-09 11:30:00,1.265
951129,MAC000985,2012-08-09 12:00:00,1.224
951130,MAC000985,2012-08-09 12:30:00,1.125
951131,MAC000985,2012-08-09 13:00:00,0.834
951132,MAC000985,2012-08-09 13:30:00,1.484
951133,MAC000985,2012-08-09 14:00:00,0.646
951134,MAC000985,2012-08-09 14:30:00,0.664
951135,MAC000985,2012-08-09 15:00:00,0.609
951136,MAC000985,2012-08-09 15:30:00,0.614
951137,MAC000985,2012-08-09 16:00:00,0.677
951138,MAC000985,2012-08-09 16:30:00,0.646
951139,MAC000985,2012-08-09 17:00:00,0.683
951140,MAC000985,2012-08-09 17:30:00,0.667
951141,MAC000985,2012-08-09 18:00:00,0.675
951142,MAC000985,2012-08-09 18:30:00,0.682
951143,MAC000985,2012-08-09 19:00:00,0.667
951144,MAC000985,2012-08-09 19:30:00,0.635
951145,MAC000985,2012-08-09 20:00:00,0.66
951146,MAC000985,2012-08-09 20:30:00,1.235
951147,MAC000985,2012-08-09 21:00:00,1.268
951148,MAC000985,2012-08-09 21:30:00,1.6
951149,MAC000985,2012-08-09 22:00:00,1.7309999
951150,MAC000985,2012-08-09 22:30:00,2.181
951151,MAC000985,2012-08-09 23:00:00,2.484
951152,MAC000985,2012-08-09 23:30:00,1.965
951153,MAC000985,2012-08-10 00:00:00,1.479
951154,MAC000985,2012-08-10 00:30:00,1.206
951155,MAC000985,2012-08-10 01:00:00,1.331
951156,MAC000985,2012-08-10 01:30:00,1.039
951157,MAC000985,2012-08-10 02:00:00,1.0319999
951158,MAC000985,2012-08-10 02:30:00,0.992
951159,MAC000985,2012-08-10 03:00:00,1.006
951160,MAC000985,2012-08-10 03:30:00,0.98
951161,MAC000985,2012-08-10 04:00:00,1.04
951162,MAC000985,2012-08-10 04:30:00,0.99
951163,MAC000985,2012-08-10 05:00:00,0.995
951164,MAC000985,2012-08-10 05:30:00,0.987
951165,MAC000985,2012-08-10 06:00:00,1.0470001
951166,MAC000985,2012-08-10 06:30:00,1.0880001
951167,MAC000985,2012-08-10 07:00:00,1.05
951168,MAC000985,2012-08-10 07:30:00,1.015
951169,MAC000985,2012-08-10 08:00:00,1.053
951170,MAC000985,2012-08-10 08:30:00,1.27
951171,MAC000985,2012-08-10 09:00:00,1.689
951172,MAC000985,2012-08-10 09:30:00,1.5549999
951173,MAC000985,2012-08-10 10:00:00,1.11
951174,MAC000985,2012-08-10 10:30:00,1.749
951175,MAC000985,2012-08-10 11:00:00,2.3859999
951176,MAC000985,2012-08-10 11:30:00,2.313
951177,MAC000985,2012-08-10 12:00:00,1.647
951178,MAC000985,2012-08-10 12:30:00,1.823
951179,MAC000985,2012-08-10 13:00:00,2.523
951180,MAC000985,2012-08-10 13:30:00,3.013
951181,MAC000985,2012-08-10 14:00:00,3.306
951182,MAC000985,2012-08-10 14:30:00,3.049
951183,MAC000985,2012-08-10 15:00:00,2.902
951184,MAC000985,2012-08-10 15:30:00,2.1170001
951185,MAC000985,2012-08-10 16:00:00,2.2049999
951186,MAC000985,2012-08-10 16:30:00,1.868
951187,MAC000985,2012-08-10 17:00:00,1.735
951188,MAC000985,2012-08-10 17:30:00,2.28
951189,MAC000985,2012-08-10 18:00:00,2.27
951190,MAC000985,2012-08-10 18:30:00,1.966
951191,MAC000985,2012-08-10 19:00:00,1.554
951192,MAC000985,2012-08-10 19:30:00,1.401
951193,MAC000985,2012-08-10 20:00:00,2.54
951194,MAC000985,2012-08-10 20:30:00,1.849
951195,MAC000985,2012-08-10 21:00:00,1.299
951196,MAC000985,2012-08-10 21:30:00,1.346
951197,MAC000985,2012-08-10 22:00:00,1.239
951198,MAC000985,2012-08-10 22:30:00,1.659
951199,MAC000985,2012-08-10 23:00:00,1.473
951200,MAC000985,2012-08-10 23:30:00,1.432
951201,MAC000985,2012-08-11 00:00:00,1.3049999
951202,MAC000985,2012-08-11 00:30:00,0.872
951203,MAC000985,2012-08-11 01:00:00,0.686
951204,MAC000985,2012-08-11 01:30:00,0.745
951205,MAC000985,2012-08-11 02:00:00,0.779
951206,MAC000985,2012-08-11 02:30:00,0.806
951207,MAC000985,2012-08-11 03:00:00,0.751
951208,MAC000985,2012-08-11 03:30:00,0.762
951209,MAC000985,2012-08-11 04:00:00,0.784
951210,MAC000985,2012-08-11 04:30:00,0.808
951211,MAC000985,2012-08-11 05:00:00,0.765
951212,MAC000985,2012-08-11 05:30:00,0.767
951213,MAC000985,2012-08-11 06:00:00,0.796
951214,MAC000985,2012-08-11 06:30:00,0.883
951215,MAC000985,2012-08-11 07:00:00,0.82
951216,MAC000985,2012-08-11 07:30:00,0.955
951217,MAC000985,2012-08-11 08:00:00,1.302
951218,MAC000985,2012-08-11 08:30:00,0.941
951219,MAC000985,2012-08-11 09:00:00,1.3200001
951220,MAC000985,2012-08-11 09:30:00,1.6160001
951221,MAC000985,2012-08-11 10:00:00,1.738
951222,MAC000985,2012-08-11 10:30:00,1.244
951223,MAC000985,2012-08-11 11:00:00,1.347
951224,MAC000985,2012-08-11 11:30:00,2.092
951225,MAC000985,2012-08-11 12:00:00,1.298
951226,MAC000985,2012-08-11 12:30:00,1.09
951227,MAC000985,2012-08-11 13:00:00,1.179
951228,MAC000985,2012-08-11 13:30:00,1.276
951229,MAC000985,2012-08-11 14:00:00,1.291
951230,MAC000985,2012-08-11 14:30:00,1.539
951231,MAC000985,2012-08-11 15:00:00,1.084
951232,MAC000985,2012-08-11 15:30:00,0.93
951233,MAC000985,2012-08-11 16:00:00,1.228
951234,MAC000985,2012-08-11 16:30:00,0.927
951235,MAC000985,2012-08-11 17:00:00,1.604
951236,MAC000985,2012-08-11 17:30:00,1.149
951237,MAC000985,2012-08-11 18:00:00,0.607
951238,MAC000985,2012-08-11 18:30:00,0.624
951239,MAC000985,2012-08-11 19:00:00,0.648
951240,MAC000985,2012-08-11 19:30:00,0.6
951241,MAC000985,2012-08-11 20:00:00,0.6
951242,MAC000985,2012-08-11 20:30:00,0.619
951243,MAC000985,2012-08-11 21:00:00,0.611
951244,MAC000985,2012-08-11 21:30:00,0.645
951245,MAC000985,2012-08-11 22:00:00,0.61
951246,MAC000985,2012-08-11 22:30:00,0.618
951247,MAC000985,2012-08-11 23:00:00,1.284
951248,MAC000985,2012-08-11 23:30:00,1.613
951249,MAC000985,2012-08-12 00:00:00,1.499
951250,MAC000985,2012-08-12 00:30:00,1.392
951251,MAC000985,2012-08-12 01:00:00,1.156
951252,MAC000985,2012-08-12 01:30:00,0.719
951253,MAC000985,2012-08-12 02:00:00,0.71
951254,MAC000985,2012-08-12 02:30:00,0.681
951255,MAC000985,2012-08-12 03:00:00,0.696
951256,MAC000985,2012-08-12 03:30:00,0.75
951257,MAC000985,2012-08-12 04:00:00,0.728
951258,MAC000985,2012-08-12 04:30:00,0.673
951259,MAC000985,2012-08-12 05:00:00,0.699
951260,MAC000985,2012-08-12 05:30:00,0.709
951261,MAC000985,2012-08-12 06:00:00,0.736
951262,MAC000985,2012-08-12 06:30:00,0.672
951263,MAC000985,2012-08-12 07:00:00,0.708
951264,MAC000985,2012-08-12 07:30:00,0.704
951265,MAC000985,2012-08-12 08:00:00,1.179
951266,MAC000985,2012-08-12 08:30:00,1.1210001
951267,MAC000985,2012-08-12 09:00:00,1.3710001
951268,MAC000985,2012-08-12 09:30:00,1.1900001
951269,MAC000985,2012-08-12 10:00:00,1.207
951270,MAC000985,2012-08-12 10:30:00,1.216
951271,MAC000985,2012-08-12 11:00:00,0.99
951272,MAC000985,2012-08-12 11:30:00,1.592
951273,MAC000985,2012-08-12 12:00:00,1.5549999
951274,MAC000985,2012-08-12 12:30:00,0.781
951275,MAC000985,2012-08-12 13:00:00,0.821
951276,MAC000985,2012-08-12 13:30:00,1.439
951277,MAC000985,2012-08-12 14:00:00,1.426
951278,MAC000985,2012-08-12 14:30:00,0.953
951279,MAC000985,2012-08-12 15:00:00,0.898
951280,MAC000985,2012-08-12 15:30:00,0.937
951281,MAC000985,2012-08-12 16:00:00,1.596
951282,MAC000985,2012-08-12 16:30:00,1.693
951283,MAC000985,2012-08-12 17:00:00,2.3929999
951284,MAC000985,2012-08-12 17:30:00,2.358
951285,MAC000985,2012-08-12 18:00:00,2.365
951286,MAC000985,2012-08-12 18:30:00,2.2639999
951287,MAC000985,2012-08-12 19:00:00,2.0639999
951288,MAC000985,2012-08-12 19:30:00,2.503
951289,MAC000985,2012-08-12 20:00:00,3.026
951290,MAC000985,2012-08-12 20:30:00,2.927
951291,MAC000985,2012-08-12 21:00:00,2.013
951292,MAC000985,2012-08-12 21:30:00,1.984
951293,MAC000985,2012-08-12 22:00:00,1.992
951294,MAC000985,2012-08-12 22:30:00,2.0550001
951295,MAC000985,2012-08-12 23:00:00,2.0009999
951296,MAC000985,2012-08-12 23:30:00,2.05
951297,MAC000985,2012-08-13 00:00:00,1.71
951298,MAC000985,2012-08-13 00:30:00,1.124
951299,MAC000985,2012-08-13 01:00:00,0.817
951300,MAC000985,2012-08-13 01:30:00,0.841
951301,MAC000985,2012-08-13 02:00:00,1.1619999
951302,MAC000985,2012-08-13 02:30:00,0.778
951303,MAC000985,2012-08-13 03:00:00,0.632
951304,MAC000985,2012-08-13 03:30:00,0.633
951305,MAC000985,2012-08-13 04:00:00,0.61
951306,MAC000985,2012-08-13 04:30:00,0.657
951307,MAC000985,2012-08-13 05:00:00,0.662
951308,MAC000985,2012-08-13 05:30:00,0.629
951309,MAC000985,2012-08-13 06:00:00,0.63
951310,MAC000985,2012-08-13 06:30:00,0.721
951311,MAC000985,2012-08-13 07:00:00,0.746
951312,MAC000985,2012-08-13 07:30:00,0.724
951313,MAC000985,2012-08-13 08:00:00,0.911
951314,MAC000985,2012-08-13 08:30:00,1.383
951315,MAC000985,2012-08-13 09:00:00,2.2850001
951316,MAC000985,2012-08-13 09:30:00,1.541
951317,MAC000985,2012-08-13 10:00:00,1.752
951318,MAC000985,2012-08-13 10:30:00,2.1670001
951319,MAC000985,2012-08-13 11:00:00,1.592
951320,MAC000985,2012-08-13 11:30:00,2.421
951321,MAC000985,2012-08-13 12:00:00,1.201
951322,MAC000985,2012-08-13 12:30:00,0.961
951323,MAC000985,2012-08-13 13:00:00,1.443
951324,MAC000985,2012-08-13 13:30:00,1.409
951325,MAC000985,2012-08-13 14:00:00,1.877
951326,MAC000985,2012-08-13 14:30:00,1.308
951327,MAC000985,2012-08-13 15:00:00,1.863
951328,MAC000985,2012-08-13 15:30:00,1.476
951329,MAC000985,2012-08-13 16:00:00,0.907
951330,MAC000985,2012-08-13 16:30:00,1.396
951331,MAC000985,2012-08-13 17:00:00,1.655
951332,MAC000985,2012-08-13 17:30:00,1.632
951333,MAC000985,2012-08-13 18:00:00,1.689
951334,MAC000985,2012-08-13 18:30:00,1.6900001
951335,MAC000985,2012-08-13 19:00:00,1.928
951336,MAC000985,2012-08-13 19:30:00,1.573
951337,MAC000985,2012-08-13 20:00:00,1.717
951338,MAC000985,2012-08-13 20:30:00,2.017
951339,MAC000985,2012-08-13 21:00:00,1.326
951340,MAC000985,2012-08-13 21:30:00,1.232
951341,MAC000985,2012-08-13 22:00:00,0.869
951342,MAC000985,2012-08-13 22:30:00,0.897
951343,MAC000985,2012-08-13 23:00:00,0.852
951344,MAC000985,2012-08-13 23:30:00,1.04
951345,MAC000985,2012-08-14 00:00:00,1.002
951346,MAC000985,2012-08-14 00:30:00,0.74
951347,MAC000985,2012-08-14 01:00:00,0.691
951348,MAC000985,2012-08-14 01:30:00,0.714
951349,MAC000985,2012-08-14 02:00:00,0.797
951350,MAC000985,2012-08-14 02:30:00,0.717
951351,MAC000985,2012-08-14 03:00:00,0.737
951352,MAC000985,2012-08-14 03:30:00,0.72
951353,MAC000985,2012-08-14 04:00:00,0.728
951354,MAC000985,2012-08-14 04:30:00,0.759
951355,MAC000985,2012-08-14 05:00:00,0.731
951356,MAC000985,2012-08-14 05:30:00,0.723
951357,MAC000985,2012-08-14 06:00:00,0.735
951358,MAC000985,2012-08-14 06:30:00,0.811
951359,MAC000985,2012-08-14 07:00:00,0.848
