,mac,datetime,kwhh
698578,MAC000584,2012-09-10 20:30:00,0.097
698579,MAC000584,2012-09-10 21:00:00,0.082
698580,MAC000584,2012-09-10 21:30:00,0.145
698581,MAC000584,2012-09-10 22:00:00,0.069
698582,MAC000584,2012-09-10 22:30:00,0.057
698583,MAC000584,2012-09-10 23:00:00,0.033
698584,MAC000584,2012-09-10 23:30:00,0.009
698585,MAC000584,2012-09-11 00:00:00,0.009
698586,MAC000584,2012-09-11 00:30:00,0.01
698587,MAC000584,2012-09-11 01:00:00,0.009
698588,MAC000584,2012-09-11 01:30:00,0.027
698589,MAC000584,2012-09-11 02:00:00,0.026
698590,MAC000584,2012-09-11 02:30:00,0.009
698591,MAC000584,2012-09-11 03:00:00,0.01
698592,MAC000584,2012-09-11 03:30:00,0.009
698593,MAC000584,2012-09-11 04:00:00,0.01
698594,MAC000584,2012-09-11 04:30:00,0.017
698595,MAC000584,2012-09-11 05:00:00,0.035
698596,MAC000584,2012-09-11 05:30:00,0.011
698597,MAC000584,2012-09-11 06:00:00,0.017
698598,MAC000584,2012-09-11 06:30:00,0.016
698599,MAC000584,2012-09-11 07:00:00,0.017
698600,MAC000584,2012-09-11 07:30:00,0.016
698601,MAC000584,2012-09-11 08:00:00,0.142
698602,MAC000584,2012-09-11 08:30:00,0.031
698603,MAC000584,2012-09-11 09:00:00,0.01
698604,MAC000584,2012-09-11 09:30:00,0.009
698605,MAC000584,2012-09-11 10:00:00,0.01
698606,MAC000584,2012-09-11 10:30:00,0.009
698607,MAC000584,2012-09-11 11:00:00,0.01
698608,MAC000584,2012-09-11 11:30:00,0.017
698609,MAC000584,2012-09-11 12:00:00,0.034
698610,MAC000584,2012-09-11 12:30:00,0.016
698611,MAC000584,2012-09-11 13:00:00,0.01
698612,MAC000584,2012-09-11 13:30:00,0.01
698613,MAC000584,2012-09-11 14:00:00,0.009
698614,MAC000584,2012-09-11 14:30:00,0.01
698615,MAC000584,2012-09-11 15:00:00,0.009
698616,MAC000584,2012-09-11 15:30:00,0.023
698617,MAC000584,2012-09-11 16:00:00,0.042
698618,MAC000584,2012-09-11 16:30:00,0.061
698619,MAC000584,2012-09-11 17:00:00,0.055
698620,MAC000584,2012-09-11 17:30:00,0.06
698621,MAC000584,2012-09-11 18:00:00,0.114
698622,MAC000584,2012-09-11 18:30:00,0.091
698623,MAC000584,2012-09-11 19:00:00,0.065
698624,MAC000584,2012-09-11 19:30:00,0.096
698625,MAC000584,2012-09-11 20:00:00,0.081
698626,MAC000584,2012-09-11 20:30:00,0.076
698627,MAC000584,2012-09-11 21:00:00,0.076
698628,MAC000584,2012-09-11 21:30:00,0.074
698629,MAC000584,2012-09-11 22:00:00,0.07
698630,MAC000584,2012-09-11 22:30:00,0.05
698631,MAC000584,2012-09-11 23:00:00,0.03
698632,MAC000584,2012-09-11 23:30:00,0.009
698633,MAC000584,2012-09-12 00:00:00,0.009
698634,MAC000584,2012-09-12 00:30:00,0.01
698635,MAC000584,2012-09-12 01:00:00,0.009
698636,MAC000584,2012-09-12 01:30:00,0.01
698637,MAC000584,2012-09-12 02:00:00,0.013
698638,MAC000584,2012-09-12 02:30:00,0.034
698639,MAC000584,2012-09-12 03:00:00,0.02
698640,MAC000584,2012-09-12 03:30:00,0.01
698641,MAC000584,2012-09-12 04:00:00,0.009
698642,MAC000584,2012-09-12 04:30:00,0.009
698643,MAC000584,2012-09-12 05:00:00,0.01
698644,MAC000584,2012-09-12 05:30:00,0.015
698645,MAC000584,2012-09-12 06:00:00,0.009
698646,MAC000584,2012-09-12 06:30:00,0.031
698647,MAC000584,2012-09-12 07:00:00,0.028
698648,MAC000584,2012-09-12 07:30:00,0.009
698649,MAC000584,2012-09-12 08:00:00,0.013
698650,MAC000584,2012-09-12 08:30:00,0.1
698651,MAC000584,2012-09-12 09:00:00,0.009
698652,MAC000584,2012-09-12 09:30:00,0.01
698653,MAC000584,2012-09-12 10:00:00,0.009
698654,MAC000584,2012-09-12 10:30:00,0.025
698655,MAC000584,2012-09-12 11:00:00,0.034
698656,MAC000584,2012-09-12 11:30:00,0.011
698657,MAC000584,2012-09-12 12:00:00,0.012
698658,MAC000584,2012-09-12 12:30:00,0.052
698659,MAC000584,2012-09-12 13:00:00,0.01
698660,MAC000584,2012-09-12 13:30:00,0.009
698661,MAC000584,2012-09-12 14:00:00,0.01
698662,MAC000584,2012-09-12 14:30:00,0.056
698663,MAC000584,2012-09-12 15:00:00,0.076
698664,MAC000584,2012-09-12 15:30:00,0.055
698665,MAC000584,2012-09-12 16:00:00,0.056
698666,MAC000584,2012-09-12 16:30:00,0.055
698667,MAC000584,2012-09-12 17:00:00,0.057
698668,MAC000584,2012-09-12 17:30:00,0.184
698669,MAC000584,2012-09-12 18:00:00,0.059
698670,MAC000584,2012-09-12 18:30:00,0.083
698671,MAC000584,2012-09-12 19:00:00,0.078
698672,MAC000584,2012-09-12 19:30:00,0.426
698673,MAC000584,2012-09-12 20:00:00,0.445
698674,MAC000584,2012-09-12 20:30:00,0.441
698675,MAC000584,2012-09-12 21:00:00,0.446
698676,MAC000584,2012-09-12 21:30:00,0.469
698677,MAC000584,2012-09-12 22:00:00,0.403
698678,MAC000584,2012-09-12 22:30:00,0.422
698679,MAC000584,2012-09-12 23:00:00,0.061
698680,MAC000584,2012-09-12 23:30:00,0.009
698681,MAC000584,2012-09-13 00:00:00,0.01
698682,MAC000584,2012-09-13 00:30:00,0.009
698683,MAC000584,2012-09-13 01:00:00,0.009
698684,MAC000584,2012-09-13 01:30:00,0.014
698685,MAC000584,2012-09-13 02:00:00,0.027
698686,MAC000584,2012-09-13 02:30:00,0.034
698687,MAC000584,2012-09-13 03:00:00,0.009
698688,MAC000584,2012-09-13 03:30:00,0.01
698689,MAC000584,2012-09-13 04:00:00,0.012
698690,MAC000584,2012-09-13 04:30:00,0.014
698691,MAC000584,2012-09-13 05:00:00,0.025
698692,MAC000584,2012-09-13 05:30:00,0.033
698693,MAC000584,2012-09-13 06:00:00,0.011
698694,MAC000584,2012-09-13 06:30:00,0.023
698695,MAC000584,2012-09-13 07:00:00,0.091
698696,MAC000584,2012-09-13 07:30:00,0.167
698697,MAC000584,2012-09-13 08:00:00,0.043
698698,MAC000584,2012-09-13 08:30:00,0.018
698699,MAC000584,2012-09-13 09:00:00,0.01
698700,MAC000584,2012-09-13 09:30:00,0.233
698701,MAC000584,2012-09-13 10:00:00,0.027
698702,MAC000584,2012-09-13 10:30:00,0.031
698703,MAC000584,2012-09-13 11:00:00,0.024
698704,MAC000584,2012-09-13 11:30:00,0.009
698705,MAC000584,2012-09-13 12:00:00,0.009
698706,MAC000584,2012-09-13 12:30:00,0.01
698707,MAC000584,2012-09-13 13:00:00,0.009
698708,MAC000584,2012-09-13 13:30:00,0.011
698709,MAC000584,2012-09-13 14:00:00,0.035
698710,MAC000584,2012-09-13 14:30:00,0.019
698711,MAC000584,2012-09-13 15:00:00,0.009
698712,MAC000584,2012-09-13 15:30:00,0.009
698713,MAC000584,2012-09-13 16:00:00,0.013
698714,MAC000584,2012-09-13 16:30:00,0.057
698715,MAC000584,2012-09-13 17:00:00,0.056
698716,MAC000584,2012-09-13 17:30:00,0.223
698717,MAC000584,2012-09-13 18:00:00,0.08
698718,MAC000584,2012-09-13 18:30:00,0.07
698719,MAC000584,2012-09-13 19:00:00,0.064
698720,MAC000584,2012-09-13 19:30:00,0.07
698721,MAC000584,2012-09-13 20:00:00,0.076
698722,MAC000584,2012-09-13 20:30:00,0.076
698723,MAC000584,2012-09-13 21:00:00,0.131
698724,MAC000584,2012-09-13 21:30:00,0.129
698725,MAC000584,2012-09-13 22:00:00,0.131
698726,MAC000584,2012-09-13 22:30:00,0.071
698727,MAC000584,2012-09-13 23:00:00,0.03
698728,MAC000584,2012-09-13 23:30:00,0.009
698729,MAC000584,2012-09-14 00:00:00,0.009
698730,MAC000584,2012-09-14 00:30:00,0.01
698731,MAC000584,2012-09-14 01:00:00,0.009
698732,MAC000584,2012-09-14 01:30:00,0.022
698733,MAC000584,2012-09-14 02:00:00,0.034
698734,MAC000584,2012-09-14 02:30:00,0.014
698735,MAC000584,2012-09-14 03:00:00,0.009
698736,MAC000584,2012-09-14 03:30:00,0.01
698737,MAC000584,2012-09-14 04:00:00,0.009
698738,MAC000584,2012-09-14 04:30:00,0.02
698739,MAC000584,2012-09-14 05:00:00,0.009
698740,MAC000584,2012-09-14 05:30:00,0.01
698741,MAC000584,2012-09-14 06:00:00,0.059
698742,MAC000584,2012-09-14 06:30:00,0.087
698743,MAC000584,2012-09-14 07:00:00,0.061
698744,MAC000584,2012-09-14 07:30:00,0.104
698745,MAC000584,2012-09-14 08:00:00,0.016
698746,MAC000584,2012-09-14 08:30:00,0.009
698747,MAC000584,2012-09-14 09:00:00,0.009
698748,MAC000584,2012-09-14 09:30:00,0.019
698749,MAC000584,2012-09-14 10:00:00,0.034
698750,MAC000584,2012-09-14 10:30:00,0.013
698751,MAC000584,2012-09-14 11:00:00,0.009
698752,MAC000584,2012-09-14 11:30:00,0.009
698753,MAC000584,2012-09-14 12:00:00,0.009
698754,MAC000584,2012-09-14 12:30:00,0.01
698755,MAC000584,2012-09-14 13:00:00,0.01
698756,MAC000584,2012-09-14 13:30:00,0.034
698757,MAC000584,2012-09-14 14:00:00,0.023
698758,MAC000584,2012-09-14 14:30:00,0.009
698759,MAC000584,2012-09-14 15:00:00,0.009
698760,MAC000584,2012-09-14 15:30:00,0.009
698761,MAC000584,2012-09-14 16:00:00,0.009
698762,MAC000584,2012-09-14 16:30:00,0.01
698763,MAC000584,2012-09-14 17:00:00,0.021
698764,MAC000584,2012-09-14 17:30:00,0.034
698765,MAC000584,2012-09-14 18:00:00,0.012
698766,MAC000584,2012-09-14 18:30:00,0.009
698767,MAC000584,2012-09-14 19:00:00,0.01
698768,MAC000584,2012-09-14 19:30:00,0.011
698769,MAC000584,2012-09-14 20:00:00,0.015
698770,MAC000584,2012-09-14 20:30:00,0.016
698771,MAC000584,2012-09-14 21:00:00,0.032
698772,MAC000584,2012-09-14 21:30:00,0.074
698773,MAC000584,2012-09-14 22:00:00,0.067
698774,MAC000584,2012-09-14 22:30:00,0.067
698775,MAC000584,2012-09-14 23:00:00,0.055
698776,MAC000584,2012-09-14 23:30:00,0.01
698777,MAC000584,2012-09-15 00:00:00,0.01
698778,MAC000584,2012-09-15 00:30:00,0.009
698779,MAC000584,2012-09-15 01:00:00,0.031
698780,MAC000584,2012-09-15 01:30:00,0.028
698781,MAC000584,2012-09-15 02:00:00,0.01
698782,MAC000584,2012-09-15 02:30:00,0.01
698783,MAC000584,2012-09-15 03:00:00,0.01
698784,MAC000584,2012-09-15 03:30:00,0.01
698785,MAC000584,2012-09-15 04:00:00,0.009
698786,MAC000584,2012-09-15 04:30:00,0.01
698787,MAC000584,2012-09-15 05:00:00,0.03
698788,MAC000584,2012-09-15 05:30:00,0.031
698789,MAC000584,2012-09-15 06:00:00,0.009
698790,MAC000584,2012-09-15 06:30:00,0.021
698791,MAC000584,2012-09-15 07:00:00,0.112
698792,MAC000584,2012-09-15 07:30:00,0.01
698793,MAC000584,2012-09-15 08:00:00,0.009
698794,MAC000584,2012-09-15 08:30:00,0.009
698795,MAC000584,2012-09-15 09:00:00,0.012
698796,MAC000584,2012-09-15 09:30:00,0.034
698797,MAC000584,2012-09-15 10:00:00,0.023
698798,MAC000584,2012-09-15 10:30:00,0.009
698799,MAC000584,2012-09-15 11:00:00,0.009
698800,MAC000584,2012-09-15 11:30:00,0.009
698801,MAC000584,2012-09-15 12:00:00,0.011
698802,MAC000584,2012-09-15 12:30:00,0.015
698803,MAC000584,2012-09-15 13:00:00,0.011
698804,MAC000584,2012-09-15 13:30:00,0.018
698805,MAC000584,2012-09-15 14:00:00,0.034
698806,MAC000584,2012-09-15 14:30:00,0.017
698807,MAC000584,2012-09-15 15:00:00,0.135
698808,MAC000584,2012-09-15 15:30:00,0.072
698809,MAC000584,2012-09-15 16:00:00,0.009
698810,MAC000584,2012-09-15 16:30:00,0.01
698811,MAC000584,2012-09-15 17:00:00,0.012
698812,MAC000584,2012-09-15 17:30:00,0.019
698813,MAC000584,2012-09-15 18:00:00,0.035
698814,MAC000584,2012-09-15 18:30:00,0.015
698815,MAC000584,2012-09-15 19:00:00,0.01
698816,MAC000584,2012-09-15 19:30:00,0.011
698817,MAC000584,2012-09-15 20:00:00,0.015
698818,MAC000584,2012-09-15 20:30:00,0.015
698819,MAC000584,2012-09-15 21:00:00,0.016
698820,MAC000584,2012-09-15 21:30:00,0.019
698821,MAC000584,2012-09-15 22:00:00,0.074
698822,MAC000584,2012-09-15 22:30:00,0.077
698823,MAC000584,2012-09-15 23:00:00,0.067
698824,MAC000584,2012-09-15 23:30:00,0.067
698825,MAC000584,2012-09-16 00:00:00,0.048
698826,MAC000584,2012-09-16 00:30:00,0.01
698827,MAC000584,2012-09-16 01:00:00,0.009
698828,MAC000584,2012-09-16 01:30:00,0.019
698829,MAC000584,2012-09-16 02:00:00,0.035
698830,MAC000584,2012-09-16 02:30:00,0.015
698831,MAC000584,2012-09-16 03:00:00,0.01
698832,MAC000584,2012-09-16 03:30:00,0.01
698833,MAC000584,2012-09-16 04:00:00,0.009
698834,MAC000584,2012-09-16 04:30:00,0.01
698835,MAC000584,2012-09-16 05:00:00,0.009
698836,MAC000584,2012-09-16 05:30:00,0.014
698837,MAC000584,2012-09-16 06:00:00,0.035
698838,MAC000584,2012-09-16 06:30:00,0.02
698839,MAC000584,2012-09-16 07:00:00,0.01
698840,MAC000584,2012-09-16 07:30:00,0.135
698841,MAC000584,2012-09-16 08:00:00,0.011
698842,MAC000584,2012-09-16 08:30:00,0.01
698843,MAC000584,2012-09-16 09:00:00,0.009
698844,MAC000584,2012-09-16 09:30:00,0.024
698845,MAC000584,2012-09-16 10:00:00,0.034
698846,MAC000584,2012-09-16 10:30:00,0.01
698847,MAC000584,2012-09-16 11:00:00,0.01
698848,MAC000584,2012-09-16 11:30:00,0.009
698849,MAC000584,2012-09-16 12:00:00,0.01
698850,MAC000584,2012-09-16 12:30:00,0.009
698851,MAC000584,2012-09-16 13:00:00,0.01
698852,MAC000584,2012-09-16 13:30:00,0.031
698853,MAC000584,2012-09-16 14:00:00,0.028
698854,MAC000584,2012-09-16 14:30:00,0.01
698855,MAC000584,2012-09-16 15:00:00,0.009
698856,MAC000584,2012-09-16 15:30:00,0.01
698857,MAC000584,2012-09-16 16:00:00,0.01
698858,MAC000584,2012-09-16 16:30:00,0.009
698859,MAC000584,2012-09-16 17:00:00,0.01
698860,MAC000584,2012-09-16 17:30:00,0.072
698861,MAC000584,2012-09-16 18:00:00,0.073
698862,MAC000584,2012-09-16 18:30:00,0.107
698863,MAC000584,2012-09-16 19:00:00,0.077
698864,MAC000584,2012-09-16 19:30:00,0.038
698865,MAC000584,2012-09-16 20:00:00,0.078
698866,MAC000584,2012-09-16 20:30:00,0.078
698867,MAC000584,2012-09-16 21:00:00,0.077
698868,MAC000584,2012-09-16 21:30:00,0.117
698869,MAC000584,2012-09-16 22:00:00,0.41
698870,MAC000584,2012-09-16 22:30:00,0.457
698871,MAC000584,2012-09-16 23:00:00,0.339
698872,MAC000584,2012-09-16 23:30:00,0.011
698873,MAC000584,2012-09-17 00:00:00,0.01
698874,MAC000584,2012-09-17 00:30:00,0.009
698875,MAC000584,2012-09-17 01:00:00,0.021
698876,MAC000584,2012-09-17 01:30:00,0.035
698877,MAC000584,2012-09-17 02:00:00,0.012
698878,MAC000584,2012-09-17 02:30:00,0.011
698879,MAC000584,2012-09-17 03:00:00,0.009
698880,MAC000584,2012-09-17 03:30:00,0.01
698881,MAC000584,2012-09-17 04:00:00,0.01
698882,MAC000584,2012-09-17 04:30:00,0.01
698883,MAC000584,2012-09-17 05:00:00,0.035
698884,MAC000584,2012-09-17 05:30:00,0.024
698885,MAC000584,2012-09-17 06:00:00,0.01
698886,MAC000584,2012-09-17 06:30:00,0.017
698887,MAC000584,2012-09-17 07:00:00,0.157
698888,MAC000584,2012-09-17 07:30:00,0.226
698889,MAC000584,2012-09-17 08:00:00,0.038
698890,MAC000584,2012-09-17 08:30:00,0.028
698891,MAC000584,2012-09-17 09:00:00,0.112
698892,MAC000584,2012-09-17 09:30:00,0.026
698893,MAC000584,2012-09-17 10:00:00,0.012
698894,MAC000584,2012-09-17 10:30:00,0.009
698895,MAC000584,2012-09-17 11:00:00,0.008
698896,MAC000584,2012-09-17 11:30:00,0.164
698897,MAC000584,2012-09-17 12:00:00,0.033
698898,MAC000584,2012-09-17 12:30:00,0.011
698899,MAC000584,2012-09-17 13:00:00,0.008
698900,MAC000584,2012-09-17 13:30:00,0.012
698901,MAC000584,2012-09-17 14:00:00,0.012
698902,MAC000584,2012-09-17 14:30:00,0.02
698903,MAC000584,2012-09-17 15:00:00,0.037
698904,MAC000584,2012-09-17 15:30:00,0.014
698905,MAC000584,2012-09-17 16:00:00,0.018
698906,MAC000584,2012-09-17 16:30:00,0.056
698907,MAC000584,2012-09-17 17:00:00,0.078
698908,MAC000584,2012-09-17 17:30:00,0.372
698909,MAC000584,2012-09-17 18:00:00,0.07
698910,MAC000584,2012-09-17 18:30:00,0.064
698911,MAC000584,2012-09-17 19:00:00,0.065
698912,MAC000584,2012-09-17 19:30:00,0.072
698913,MAC000584,2012-09-17 20:00:00,0.076
698914,MAC000584,2012-09-17 20:30:00,0.099
698915,MAC000584,2012-09-17 21:00:00,0.148
698916,MAC000584,2012-09-17 21:30:00,0.074
698917,MAC000584,2012-09-17 22:00:00,0.053
698918,MAC000584,2012-09-17 22:30:00,0.008
698919,MAC000584,2012-09-17 23:00:00,0.009
698920,MAC000584,2012-09-17 23:30:00,0.009
698921,MAC000584,2012-09-18 00:00:00,0.025
698922,MAC000584,2012-09-18 00:30:00,0.029
698923,MAC000584,2012-09-18 01:00:00,0.009
698924,MAC000584,2012-09-18 01:30:00,0.008
698925,MAC000584,2012-09-18 02:00:00,0.009
698926,MAC000584,2012-09-18 02:30:00,0.009
698927,MAC000584,2012-09-18 03:00:00,0.008
698928,MAC000584,2012-09-18 03:30:00,0.012
698929,MAC000584,2012-09-18 04:00:00,0.033
698930,MAC000584,2012-09-18 04:30:00,0.02
698931,MAC000584,2012-09-18 05:00:00,0.008
698932,MAC000584,2012-09-18 05:30:00,0.009
698933,MAC000584,2012-09-18 06:00:00,0.008
698934,MAC000584,2012-09-18 06:30:00,0.166
698935,MAC000584,2012-09-18 07:00:00,0.011
698936,MAC000584,2012-09-18 07:30:00,0.014
698937,MAC000584,2012-09-18 08:00:00,0.033
698938,MAC000584,2012-09-18 08:30:00,0.019
698939,MAC000584,2012-09-18 09:00:00,0.009
698940,MAC000584,2012-09-18 09:30:00,0.008
698941,MAC000584,2012-09-18 10:00:00,0.009
698942,MAC000584,2012-09-18 10:30:00,0.008
698943,MAC000584,2012-09-18 11:00:00,0.009
698944,MAC000584,2012-09-18 11:30:00,0.02
698945,MAC000584,2012-09-18 12:00:00,0.033
698946,MAC000584,2012-09-18 12:30:00,0.011
698947,MAC000584,2012-09-18 13:00:00,0.009
698948,MAC000584,2012-09-18 13:30:00,0.008
698949,MAC000584,2012-09-18 14:00:00,0.009
698950,MAC000584,2012-09-18 14:30:00,0.008
698951,MAC000584,2012-09-18 15:00:00,0.047
698952,MAC000584,2012-09-18 15:30:00,0.064
698953,MAC000584,2012-09-18 16:00:00,0.079
698954,MAC000584,2012-09-18 16:30:00,0.061
698955,MAC000584,2012-09-18 17:00:00,0.058
698956,MAC000584,2012-09-18 17:30:00,0.092
698957,MAC000584,2012-09-18 18:00:00,0.056
698958,MAC000584,2012-09-18 18:30:00,0.105
698959,MAC000584,2012-09-18 19:00:00,0.068
698960,MAC000584,2012-09-18 19:30:00,0.053
698961,MAC000584,2012-09-18 20:00:00,0.046
698962,MAC000584,2012-09-18 20:30:00,0.033
698963,MAC000584,2012-09-18 21:00:00,0.032
698964,MAC000584,2012-09-18 21:30:00,0.059
698965,MAC000584,2012-09-18 22:00:00,0.104
698966,MAC000584,2012-09-18 22:30:00,0.091
698967,MAC000584,2012-09-18 23:00:00,0.074
698968,MAC000584,2012-09-18 23:30:00,0.016
698969,MAC000584,2012-09-19 00:00:00,0.008
698970,MAC000584,2012-09-19 00:30:00,0.012
698971,MAC000584,2012-09-19 01:00:00,0.013
698972,MAC000584,2012-09-19 01:30:00,0.027
698973,MAC000584,2012-09-19 02:00:00,0.026
698974,MAC000584,2012-09-19 02:30:00,0.009
698975,MAC000584,2012-09-19 03:00:00,0.012
698976,MAC000584,2012-09-19 03:30:00,0.014
698977,MAC000584,2012-09-19 04:00:00,0.027
698978,MAC000584,2012-09-19 04:30:00,0.025
698979,MAC000584,2012-09-19 05:00:00,0.009
698980,MAC000584,2012-09-19 05:30:00,0.013
698981,MAC000584,2012-09-19 06:00:00,0.013
698982,MAC000584,2012-09-19 06:30:00,0.064
698983,MAC000584,2012-09-19 07:00:00,0.193
698984,MAC000584,2012-09-19 07:30:00,0.057
698985,MAC000584,2012-09-19 08:00:00,0.011
698986,MAC000584,2012-09-19 08:30:00,0.05
698987,MAC000584,2012-09-19 09:00:00,0.009
698988,MAC000584,2012-09-19 09:30:00,0.012
698989,MAC000584,2012-09-19 10:00:00,0.033
698990,MAC000584,2012-09-19 10:30:00,0.015
698991,MAC000584,2012-09-19 11:00:00,0.009
698992,MAC000584,2012-09-19 11:30:00,0.01
698993,MAC000584,2012-09-19 12:00:00,0.013
698994,MAC000584,2012-09-19 12:30:00,0.069
698995,MAC000584,2012-09-19 13:00:00,0.023
698996,MAC000584,2012-09-19 13:30:00,0.008
698997,MAC000584,2012-09-19 14:00:00,0.009
698998,MAC000584,2012-09-19 14:30:00,0.008
698999,MAC000584,2012-09-19 15:00:00,0.009
699000,MAC000584,2012-09-19 15:30:00,0.008
699001,MAC000584,2012-09-19 16:00:00,0.016
699002,MAC000584,2012-09-19 16:30:00,0.033
699003,MAC000584,2012-09-19 17:00:00,0.06
699004,MAC000584,2012-09-19 17:30:00,0.146
699005,MAC000584,2012-09-19 18:00:00,0.064
699006,MAC000584,2012-09-19 18:30:00,0.063
699007,MAC000584,2012-09-19 19:00:00,0.065
699008,MAC000584,2012-09-19 19:30:00,0.066
699009,MAC000584,2012-09-19 20:00:00,0.08
699010,MAC000584,2012-09-19 20:30:00,0.1
699011,MAC000584,2012-09-19 21:00:00,0.084
699012,MAC000584,2012-09-19 21:30:00,0.074
699013,MAC000584,2012-09-19 22:00:00,0.024
699014,MAC000584,2012-09-19 22:30:00,0.008
699015,MAC000584,2012-09-19 23:00:00,0.013
699016,MAC000584,2012-09-19 23:30:00,0.022
699017,MAC000584,2012-09-20 00:00:00,0.033
699018,MAC000584,2012-09-20 00:30:00,0.011
699019,MAC000584,2012-09-20 01:00:00,0.008
699020,MAC000584,2012-09-20 01:30:00,0.01
699021,MAC000584,2012-09-20 02:00:00,0.014
699022,MAC000584,2012-09-20 02:30:00,0.023
699023,MAC000584,2012-09-20 03:00:00,0.032
699024,MAC000584,2012-09-20 03:30:00,0.009
699025,MAC000584,2012-09-20 04:00:00,0.009
699026,MAC000584,2012-09-20 04:30:00,0.012
699027,MAC000584,2012-09-20 05:00:00,0.014
699028,MAC000584,2012-09-20 05:30:00,0.032
699029,MAC000584,2012-09-20 06:00:00,0.02
699030,MAC000584,2012-09-20 06:30:00,0.01
699031,MAC000584,2012-09-20 07:00:00,0.017
699032,MAC000584,2012-09-20 07:30:00,0.104
699033,MAC000584,2012-09-20 08:00:00,0.027
699034,MAC000584,2012-09-20 08:30:00,0.029
699035,MAC000584,2012-09-20 09:00:00,0.009
699036,MAC000584,2012-09-20 09:30:00,0.008
699037,MAC000584,2012-09-20 10:00:00,0.012
699038,MAC000584,2012-09-20 10:30:00,0.013
699039,MAC000584,2012-09-20 11:00:00,0.032
699040,MAC000584,2012-09-20 11:30:00,0.018
699041,MAC000584,2012-09-20 12:00:00,0.009
699042,MAC000584,2012-09-20 12:30:00,0.009
699043,MAC000584,2012-09-20 13:00:00,0.012
699044,MAC000584,2012-09-20 13:30:00,0.017
699045,MAC000584,2012-09-20 14:00:00,0.033
699046,MAC000584,2012-09-20 14:30:00,0.012
699047,MAC000584,2012-09-20 15:00:00,0.009
699048,MAC000584,2012-09-20 15:30:00,0.008
699049,MAC000584,2012-09-20 16:00:00,0.01
699050,MAC000584,2012-09-20 16:30:00,0.013
699051,MAC000584,2012-09-20 17:00:00,0.033
699052,MAC000584,2012-09-20 17:30:00,0.018
699053,MAC000584,2012-09-20 18:00:00,0.008
699054,MAC000584,2012-09-20 18:30:00,0.058
699055,MAC000584,2012-09-20 19:00:00,0.07
699056,MAC000584,2012-09-20 19:30:00,0.072
699057,MAC000584,2012-09-20 20:00:00,0.081
699058,MAC000584,2012-09-20 20:30:00,0.101
699059,MAC000584,2012-09-20 21:00:00,0.087
699060,MAC000584,2012-09-20 21:30:00,0.073
699061,MAC000584,2012-09-20 22:00:00,0.065
699062,MAC000584,2012-09-20 22:30:00,0.016
699063,MAC000584,2012-09-20 23:00:00,0.013
699064,MAC000584,2012-09-20 23:30:00,0.019
699065,MAC000584,2012-09-21 00:00:00,0.034
699066,MAC000584,2012-09-21 00:30:00,0.014
699067,MAC000584,2012-09-21 01:00:00,0.009
699068,MAC000584,2012-09-21 01:30:00,0.009
699069,MAC000584,2012-09-21 02:00:00,0.012
699070,MAC000584,2012-09-21 02:30:00,0.018
699071,MAC000584,2012-09-21 03:00:00,0.033
699072,MAC000584,2012-09-21 03:30:00,0.016
699073,MAC000584,2012-09-21 04:00:00,0.014
699074,MAC000584,2012-09-21 04:30:00,0.011
699075,MAC000584,2012-09-21 05:00:00,0.024
699076,MAC000584,2012-09-21 05:30:00,0.018
699077,MAC000584,2012-09-21 06:00:00,0.033
699078,MAC000584,2012-09-21 06:30:00,0.014
699079,MAC000584,2012-09-21 07:00:00,0.008
699080,MAC000584,2012-09-21 07:30:00,0.349
699081,MAC000584,2012-09-21 08:00:00,0.05
699082,MAC000584,2012-09-21 08:30:00,0.017
699083,MAC000584,2012-09-21 09:00:00,0.033
699084,MAC000584,2012-09-21 09:30:00,0.014
699085,MAC000584,2012-09-21 10:00:00,0.009
699086,MAC000584,2012-09-21 10:30:00,0.011
699087,MAC000584,2012-09-21 11:00:00,0.013
699088,MAC000584,2012-09-21 11:30:00,0.027
699089,MAC000584,2012-09-21 12:00:00,0.025
699090,MAC000584,2012-09-21 12:30:00,0.009
699091,MAC000584,2012-09-21 13:00:00,0.008
699092,MAC000584,2012-09-21 13:30:00,0.013
699093,MAC000584,2012-09-21 14:00:00,0.017
699094,MAC000584,2012-09-21 14:30:00,0.033
699095,MAC000584,2012-09-21 15:00:00,0.013
699096,MAC000584,2012-09-21 15:30:00,0.008
699097,MAC000584,2012-09-21 16:00:00,0.034
699098,MAC000584,2012-09-21 16:30:00,0.06
699099,MAC000584,2012-09-21 17:00:00,0.094
699100,MAC000584,2012-09-21 17:30:00,0.518
699101,MAC000584,2012-09-21 18:00:00,0.111
699102,MAC000584,2012-09-21 18:30:00,0.118
699103,MAC000584,2012-09-21 19:00:00,0.115
699104,MAC000584,2012-09-21 19:30:00,0.118
699105,MAC000584,2012-09-21 20:00:00,0.111
699106,MAC000584,2012-09-21 20:30:00,0.076
699107,MAC000584,2012-09-21 21:00:00,0.077
699108,MAC000584,2012-09-21 21:30:00,0.116
699109,MAC000584,2012-09-21 22:00:00,0.119
699110,MAC000584,2012-09-21 22:30:00,0.069
699111,MAC000584,2012-09-21 23:00:00,0.033
699112,MAC000584,2012-09-21 23:30:00,0.008
699113,MAC000584,2012-09-22 00:00:00,0.009
699114,MAC000584,2012-09-22 00:30:00,0.008
